t,m,x,z,h
7.47,0.056357946842227974,0.0767375584322159,1.3338584838186942,0.05601011188819005
7.48,0.056357770359574504,0.07673747836067475,1.3338543226909412,0.05601174727574884
7.49,0.05635759433733785,0.07673739849779562,1.333850172445425,0.05601337844914951
7.5,0.0563574187741144,0.07673731884294187,1.3338460330492632,0.05601500542070937
7.51,0.056357243668500534,0.07673723939547682,1.3338419044695722,0.056016628202745715
7.5200000000000005,0.05635706901909264,0.07673716015476384,1.3338377866734692,0.056018246807575854
7.53,0.05635689482851078,0.07673708112207542,1.3338336797102919,0.05601986121746171
7.54,0.05635672111509255,0.07673700230614179,1.3338295839505518,0.056021471297261226
7.55,0.05635654785703176,0.07673692369664561,1.3338254989444565,0.05602307721169127
7.5600000000000005,0.05635637505305848,0.07673684529301368,1.3338214246618552,0.05602467897207035
7.57,0.056356202701902836,0.07673676709467277,1.3338173610725972,0.056026276589716976
7.58,0.056356030802294906,0.07673668910104965,1.3338133081465318,0.05602787007594966
7.59,0.0563558593529648,0.07673661131157114,1.3338092658535081,0.05602945944208689
7.6000000000000005,0.056355688352642604,0.07673653372566402,1.3338052341633755,0.056031044699447204
7.61,0.05635551780005842,0.07673645634275508,1.3338012130459835,0.056032625859349094
7.62,0.05635534769394235,0.0767363791622711,1.333797202471181,0.05603420293311107
7.63,0.056355178033024485,0.07673630218363887,1.3337932024088177,0.05603577593205164
7.640000000000001,0.056355008816034925,0.07673622540628519,1.3337892128287425,0.05603734486748931
7.65,0.05635484004170376,0.07673614882963684,1.3337852337008047,0.0560389097507426
7.66,0.05635467170876111,0.0767360724531206,1.333781264994854,0.056040470593130005
7.67,0.05635450381593704,0.07673599627616327,1.3337773066807392,0.056042027405970044
7.68,0.056354336361961674,0.07673592029819165,1.3337733587283098,0.056043580200581214
7.69,0.05635416934556509,0.0767358445186325,1.3337694211074151,0.056045128988282025
7.7,0.056354002765477404,0.07673576893691263,1.3337654937879044,0.05604667378039099
7.71,0.0563538366204287,0.07673569355245881,1.3337615767396267,0.056048214588226626
7.72,0.056353670909149084,0.07673561836469785,1.3337576699324316,0.05604975142310742
7.73,0.05635350563036864,0.07673554337305652,1.3337537733361684,0.0560512842963519
7.74,0.05635334078281748,0.07673546857696162,1.333749886920686,0.05605281321927856
7.75,0.05635317636522569,0.07673539397583994,1.3337460106558343,0.05605433820320592
7.76,0.056353012376323376,0.07673531956911826,1.333742144511462,0.05605585925945248
7.7700000000000005,0.056352848817575955,0.07673524535739416,1.3337382885227074,0.05605737637629918
7.78,0.05635268570001875,0.0767351713453615,1.3337344429531277,0.056058889461427314
7.79,0.05635252300949045,0.0767350975269291,1.3337306074648727,0.0560603986347296
7.8,0.056352360744806596,0.07673502390156034,1.3337267820298306,0.05606190390680499
7.8100000000000005,0.056352198904782706,0.07673495046871855,1.3337229666198902,0.05606340528825245
7.82,0.05635203748823433,0.07673487722786711,1.3337191612069397,0.05606490278967093
7.83,0.056351876493976986,0.07673480417846937,1.333715365762868,0.05606639642165939
7.84,0.05635171592082622,0.07673473131998869,1.3337115802595632,0.056067886194816785
7.8500000000000005,0.056351555767597546,0.07673465865188842,1.333707804668914,0.05606937211974207
7.86,0.05635139603310651,0.07673458617363192,1.3337040389628085,0.056070854207034206
7.87,0.056351236716168644,0.07673451388468257,1.333700283113136,0.056072332467292145
7.88,0.05635107781559947,0.07673444178450368,1.3336965370917844,0.05607380691111484
7.890000000000001,0.05635091933021453,0.07673436987255865,1.3336928008706421,0.05607527754910126
7.9,0.05635076125882935,0.07673429814831081,1.3336890744215981,0.05607674439185035
7.91,0.05635060360025947,0.07673422661122355,1.3336853577165404,0.056078207449961066
7.92,0.05635044635332042,0.07673415526076019,1.333681650727358,0.05607966673403237
7.930000000000001,0.05635028951682773,0.0767340840963841,1.3336779534259386,0.05608112225466322
7.94,0.05635013308959693,0.07673401311755866,1.3336742657841716,0.056082574022452564
7.95,0.05634997707044355,0.0767339423237472,1.333670587773945,0.056084022047999366
7.96,0.05634982145818313,0.07673387171441308,1.3336669193671473,0.056085466341902576
7.97,0.0563496662516312,0.07673380128901966,1.333663260535667,0.05608690691476116
7.98,0.05634951144960329,0.07673373104703031,1.333659611251393,0.05608834377717407
7.99,0.056349357050914935,0.07673366098790838,1.3336559714862133,0.05608977693974025
8.0,0.05634920305438166,0.0767335911111172,1.3336523412120165,0.05609120641305868
8.01,0.05634904949992744,0.07673352143493592,1.3336487214413109,0.05609263183406218
8.02,0.05634889631248978,0.07673345192501316,1.333645110275835,0.05609405388488374
8.03,0.0563487435261522,0.07673338259695478,1.3336415085802522,0.056095472255544634
8.040000000000001,0.05634859113973505,0.07673331345022635,1.3336379163265732,0.056096886956599784
8.05,0.056348439152061634,0.07673324448429479,1.3336343334868823,0.05609829799857785
8.06,0.056348287561958074,0.0767331756986283,1.3336307600333368,0.05609970539198119
8.07,0.05634813636825344,0.07673310709269643,1.3336271959381676,0.0561011091472859
8.08,0.05634798556977968,0.07673303866597006,1.3336236411736786,0.05610250927494177
8.09,0.0563478351653716,0.07673297041792136,1.3336200957122468,0.05610390578537234
8.1,0.05634768515386694,0.07673290234802387,1.3336165595263225,0.056105298688974826
8.11,0.056347535534106326,0.0767328344557524,1.333613032588429,0.0561066879961202
8.120000000000001,0.056347386304933245,0.07673276674058312,1.333609514871163,0.05610807371715313
8.13,0.05634723746519411,0.07673269920199353,1.3336060063471944,0.056109455862392
8.14,0.056347089013738194,0.07673263183946243,1.3336025069892663,0.05611083444212893
8.15,0.056346940949417695,0.07673256465246996,1.3335990167701948,0.05611220946662973
8.16,0.05634679327108768,0.07673249764049754,1.3335955356628695,0.05611358094613396
8.17,0.05634664597760611,0.076732430803028,1.3335920636402527,0.056114948890854874
8.18,0.056346499067833844,0.0767323641395454,1.3335886006753803,0.05611631331097945
8.19,0.05634635254063463,0.0767322976495352,1.3335851467413615,0.05611767421666838
8.2,0.0563462063948751,0.07673223133248412,1.3335817018113785,0.056119031618056085
8.21,0.056346060629424786,0.07673216518788024,1.3335782658586866,0.056120385525250685
8.22,0.05634591524315612,0.07673209921521297,1.3335748388566142,0.05612173594833404
8.23,0.0563457702349444,0.07673203341397303,1.3335714207785634,0.05612308289736171
8.24,0.05634562560366784,0.07673196778365243,1.3335680115980089,0.05612442638236298
8.25,0.05634548135110338,0.07673190232505908,1.3335646113549213,0.056125766389321
8.26,0.056345337486949275,0.07673183704259652,1.3335612202709695,0.05612710283851295
8.27,0.05634519399802064,0.07673177193028109,1.3335578380429574,0.05612843584001925
8.28,0.05634505088327889,0.07673170698764266,1.3335544646462958,0.05612976540316973
8.290000000000001,0.05634490814168962,0.07673164221421296,1.3335511000564986,0.05613109153725739
8.3,0.056344765772222555,0.07673157760952566,1.3335477442491814,0.056132414251538476
8.31,0.05634462377385161,0.07673151317311634,1.3335443972000622,0.05613373355523243
8.32,0.05634448214555483,0.07673144890452244,1.3335410588849614,0.056135049457521916
8.33,0.05634434088631444,0.0767313848032833,1.3335377292798016,0.056136361967552804
8.34,0.05634419999511679,0.07673132086894019,1.3335344083606073,0.0561376710944342
8.35,0.05634405947095243,0.07673125710103625,1.3335310961035056,0.05613897684723839
8.36,0.05634391931281604,0.07673119349911654,1.3335277924847257,0.05614027923500091
8.370000000000001,0.05634377951970647,0.076731130062728,1.3335244974805989,0.05614157826672047
8.38,0.05634364009062671,0.07673106679141947,1.3335212110675592,0.056142873951359036
8.39,0.05634350102458393,0.07673100368474171,1.3335179332221423,0.05614416629784176
8.4,0.056343362320589445,0.07673094074224736,1.3335146639209865,0.05614545531505701
8.41,0.05634322397765872,0.07673087796349094,1.3335114031408322,0.056146741011856384
8.42,0.056343085994811415,0.0767308153480289,1.333508150858522,0.056148023397054686
8.43,0.056342948371071296,0.07673075289541958,1.333504907051001,0.05614930247942992
8.44,0.05634281110546632,0.07673069060522322,1.3335016716953159,0.05615057826772332
8.45,0.0563426741970286,0.07673062847700193,1.3334984447686165,0.05615185077063934
8.46,0.05634253764479439,0.07673056651031977,1.3334952262481543,0.05615311999684563
8.47,0.05634240144780412,0.07673050470474264,1.3334920161112829,0.05615438595497306
8.48,0.05634226560510237,0.07673044305983841,1.3334888143354588,0.05615564865361572
8.49,0.05634213011573786,0.07673038157517675,1.33348562089824,0.05615690810133091
8.5,0.056341994978763514,0.07673032025032933,1.3334824357772872,0.05615816430663914
8.51,0.056341860193236365,0.07673025908486966,1.3334792589503635,0.05615941727802414
8.52,0.05634172575821764,0.07673019807837315,1.3334760903953333,0.05616066702393285
8.53,0.05634159167277269,0.07673013723041713,1.3334729300901644,0.05616191355277544
8.540000000000001,0.05634145793597105,0.07673007654058081,1.333469778012926,0.05616315687292526
8.55,0.056341324546886395,0.07673001600844533,1.3334666341417902,0.056164396992718905
8.56,0.056341191504596586,0.07672995563359365,1.333463498455031,0.056165633920456176
8.57,0.05634105880818361,0.07672989541561073,1.3334603709310244,0.05616686766440007
8.58,0.05634092645673362,0.07672983535408337,1.333457251548249,0.05616809823277683
8.59,0.05634079444933695,0.07672977544860028,1.3334541402852853,0.056169325633775885
8.6,0.05634066278508805,0.07672971569875205,1.3334510371208168,0.0561705498755499
8.61,0.05634053146308556,0.0767296561041312,1.3334479420336283,0.05617177096621473
8.620000000000001,0.05634040048229259,0.07672959666417722,1.333444854982923,0.056172988921398805
8.63,0.05634026984183738,0.07672953737851011,1.3334417759506976,0.056174203747991404
8.64,0.056340139540924504,0.07672947824683161,1.333438704929208,0.05617541544894908
8.65,0.05634000957866812,0.07672941926874068,1.3334356418974966,0.056176624032298894
8.66,0.05633987995418655,0.07672936044383803,1.333432586834705,0.056177829506032145
8.67,0.05633975066660227,0.07672930177172638,1.3334295397200742,0.05617903187810435
8.68,0.056339621715041865,0.07672924325201022,1.333426500532945,0.05618023115643529
8.69,0.056339493098636076,0.07672918488429598,1.3334234692527582,0.05618142734890896
8.700000000000001,0.05633936481651978,0.07672912666819194,1.3334204458590533,0.05618262046337361
8.71,0.056339236867831995,0.07672906860330826,1.3334174303314699,0.05618381050764172
8.72,0.05633910925171586,0.07672901068925701,1.3334144226497469,0.05618499748949001
8.73,0.056338981967318694,0.07672895292565207,1.333411422793723,0.05618618141665943
8.74,0.056338855013791905,0.07672889531210926,1.3334084307433367,0.05618736229685518
8.75,0.056338728390291075,0.07672883784824626,1.3334054464786256,0.05618854013774668
8.76,0.05633860209597591,0.0767287805336826,1.333402469979727,0.05618971494696761
8.77,0.05633847613001025,0.07672872336803972,1.3333995012268778,0.05619088673211588
8.78,0.0563383504915621,0.07672866635094093,1.3333965402004144,0.05619205550075362
8.790000000000001,0.056338225179803574,0.07672860948201139,1.333393586880773,0.05619322126040722
8.8,0.05633810019391094,0.0767285527608782,1.3333906412484893,0.0561943840185673
8.81,0.05633797553306459,0.07672849618717026,1.3333877032841983,0.05619554378268871
8.82,0.05633785119644908,0.0767284397605184,1.3333847729686348,0.05619670056019056
8.83,0.056337727183253083,0.07672838348055531,1.3333818502826333,0.056197854358456166
8.84,0.056337603492669426,0.07672832734691556,1.3333789352071277,0.056199005184833103
8.85,0.05633748012389506,0.0767282713592356,1.3333760277231512,0.056200153046633186
8.86,0.05633735707613109,0.07672821551715375,1.333373127811837,0.05620129795113245
8.870000000000001,0.056337234348582746,0.0767281598203102,1.333370235454418,0.05620243990557118
8.88,0.0563371119404594,0.07672810426834704,1.333367350632226,0.0562035789171539
8.89,0.056336989850974566,0.07672804886090824,1.333364473326693,0.05620471499304936
8.9,0.05633686807934591,0.0767279935976396,1.33336160351935,0.05620584814039056
8.91,0.05633674662479521,0.07672793847818886,1.3333587411918284,0.05620697836627474
8.92,0.05633662548654839,0.07672788350220558,1.333355886325858,0.05620810567776336
8.93,0.05633650466383554,0.07672782866934125,1.3333530389032697,0.05620923008188214
8.94,0.05633638415589085,0.07672777397924918,1.3333501989059926,0.05621035158562101
8.950000000000001,0.056336263961952675,0.07672771943158463,1.3333473663160558,0.056211470195934164
8.96,0.056336144081263494,0.07672766502600466,1.3333445411155884,0.05621258591974003
8.97,0.05633602451306994,0.07672761076216826,1.3333417232868183,0.05621369876392125
8.98,0.05633590525662277,0.07672755663973628,1.3333389128120738,0.05621480873532473
8.99,0.056335786296106374,0.07672750265141215,1.333336109334982,0.056215915952703754
9.0,0.05633566764409106,0.07672744880300739,1.3333333131373206,0.056217020323959054
9.01,0.056335549300005956,0.0767273950942651,1.333330524205447,0.05621812185459748
9.02,0.056335431263050115,0.07672734152482213,1.333327742520552,0.05621922055183012
9.03,0.056335313532425504,0.07672728809431663,1.3333249680639,0.056220316422841095
9.040000000000001,0.05633519610733706,0.07672723480238805,1.3333222008168275,0.05622140947478764
9.05,0.05633507898699265,0.07672718164867724,1.333319440760744,0.05622249971480004
9.06,0.05633496217060312,0.07672712863282632,1.3333166878771316,0.056223587149981685
9.07,0.05633484565738223,0.07672707575447876,1.3333139421475457,0.05622467178740901
9.08,0.056334729446546716,0.07672702301327934,1.333311203553614,0.05622575363413154
9.09,0.056334613537316246,0.0767269704088742,1.3333084720770376,0.056226832697171894
9.1,0.05633449792891344,0.07672691794091079,1.33330574769959,0.05622790898352573
9.11,0.05633438262056389,0.07672686560903785,1.3333030304031173,0.056228982500161825
9.120000000000001,0.05633426761149609,0.07672681341290552,1.333300320169539,0.05623005325402199
9.13,0.05633415290094152,0.07672676135216522,1.3332976169808473,0.056231121252021156
9.14,0.056334038488134605,0.0767267094264697,1.3332949208191067,0.0562321865010473
9.15,0.05633392437231271,0.07672665763547307,1.333292231666455,0.05623324900796147
9.16,0.05633381055271614,0.07672660597883073,1.3332895495051031,0.05623430877959783
9.17,0.05633369702858817,0.07672655445619941,1.3332868743173338,0.056235365822763575
9.18,0.05633358379917502,0.0767265030672372,1.3332842060855035,0.056236420144239005
9.19,0.05633347086372584,0.0767264518116035,1.333281544792041,0.056237471750777486
9.200000000000001,0.05633335822149274,0.07672640068895903,1.3332788904194481,0.056238520649105464
9.21,0.05633324587173079,0.07672634969896583,1.3332762429502998,0.05623956684592246
9.22,0.05633313381369799,0.0767262988412873,1.333273602367243,0.05624061034790108
9.23,0.056333022046655315,0.07672624811558813,1.333270968652998,0.05624165116168699
9.24,0.056332910569866654,0.0767261975215344,1.3332683417903581,0.05624268929389894
9.25,0.056332799382598865,0.07672614705879341,1.3332657217621893,0.05624372475112876
9.26,0.05633268848412176,0.0767260967270339,1.3332631085514297,0.05624475753994136
9.27,0.056332577873708094,0.07672604652592588,1.3332605021410915,0.056245787666874714
9.28,0.05633246755063356,0.07672599645514068,1.3332579025142586,0.05624681513843988
9.290000000000001,0.056332357514176805,0.076725946514351,1.333255309654088,0.056247839961120996
9.3,0.05633224776361945,0.07672589670323082,1.3332527235438103,0.056248862141375276
9.31,0.05633213829824602,0.0767258470214555,1.3332501441667277,0.056249881685632996
9.32,0.05633202911734403,0.07672579746870167,1.333247571506216,0.05625089860029753
9.33,0.05633192022020391,0.07672574804464734,1.3332450055457237,0.05625191289174531
9.34,0.056331811606119074,0.07672569874897181,1.333242446268772,0.05625292456632586
9.35,0.05633170327155019,0.07672564958015737,1.333239893563665,0.05625393366535569
9.36,0.05633159521355945,0.07672560053694064,1.3332373473388934,0.056254940222737686
9.370000000000001,0.05633148743574977,0.07672555162082233,1.3332348077227172,0.05625594419166773
9.38,0.05633137993739273,0.07672550283147288,1.33323227469782,0.056256945578802266
9.39,0.056331272717762275,0.07672545416856377,1.333229748246938,0.05625794439077811
9.4,0.05633116577613472,0.07672540563176762,1.3332272283528603,0.05625894063421244
9.41,0.056331059111788734,0.07672535722075806,1.3332247149984298,0.05625993431570285
9.42,0.05633095272400533,0.07672530893520983,1.3332222081665415,0.05626092544182727
9.43,0.05633084661206789,0.07672526077479877,1.3332197078401435,0.05626191401914405
9.44,0.05633074077526216,0.07672521273920174,1.333217214002237,0.056262900054191885
9.450000000000001,0.056330635212876214,0.07672516482809674,1.333214726635876,0.056263883553489866
9.46,0.05633052992420051,0.0767251170411628,1.3332122457241675,0.056264864523537454
9.47,0.05633042490852787,0.07672506937808006,1.3332097712502715,0.05626584297081449
9.48,0.056330320165153436,0.07672502183852971,1.3332073031974008,0.05626681890178119
9.49,0.05633021569337474,0.07672497442219403,1.3332048415488214,0.05626779232287815
9.5,0.05633011149249167,0.0767249271287564,1.3332023862878515,0.05626876324052636
9.51,0.05633000756180645,0.07672487995790124,1.3331999373978634,0.05626973166112717
9.52,0.056329903900623673,0.07672483290931408,1.3331974948622813,0.056270697591062305
9.53,0.0563298005082503,0.0767247859826815,1.333195058664583,0.05627166103669388
9.540000000000001,0.05632969738399563,0.07672473917769117,1.333192628788299,0.05627262200436438
9.55,0.05632959452717134,0.07672469249403184,1.3331902052170121,0.05627358050039667
9.56,0.056329491937091435,0.07672464593139335,1.3331877879343597,0.05627453653109401
9.57,0.0563293896130723,0.07672459948946657,1.33318537692403,0.05627549010274001
9.58,0.05632928755443268,0.07672455316794352,1.3331829721697661,0.05627644122159867
9.59,0.05632918576049366,0.07672450696651724,1.3331805736553628,0.05627738989391438
9.6,0.05632908423057869,0.07672446088488186,1.3331781813646681,0.05627833612591189
9.61,0.056328982964013584,0.0767244149227326,1.3331757952815835,0.05627927992379634
9.620000000000001,0.05632888196012651,0.07672436907976576,1.3331734153900623,0.056280221293753235
9.63,0.05632878121824798,0.07672432335567872,1.3331710416741118,0.05628116024194848
9.64,0.05632868073771088,0.07672427775016989,1.3331686741177917,0.056282096774528334
9.65,0.056328580517850446,0.07672423226293884,1.333166312705215,0.05628303089761945
9.66,0.05632848055800427,0.07672418689368614,1.3331639574205472,0.05628396261732886
9.67,0.0563283808575123,0.07672414164211347,1.3331616082480071,0.05628489193974396
9.68,0.05632828141571685,0.07672409650792361,1.333159265171866,0.056285818870932536
9.69,0.056328182231962586,0.07672405149082039,1.3331569281764488,0.05628674341694275
9.700000000000001,0.05632808330559653,0.07672400659050871,1.333154597246133,0.056287665583803145
9.71,0.05632798463596806,0.07672396180669457,1.3331522723653486,0.056288585377522626
9.72,0.05632788621760308,0.07672391713666388,1.3331499534414761,0.05628950283466026
9.73,0.056327788052795605,0.07672387258159975,1.3331476405060234,0.05629041794256255
9.74,0.056327690142146114,0.07672382814183558,1.3331453335634555,0.05629133069929907
9.75,0.05632759248498575,0.07672378381706776,1.333143032597973,0.05629224111097541
9.76,0.05632749508064756,0.07672373960699358,1.3331407375938211,0.05629314918368058
9.77,0.05632739792846645,0.07672369551131114,1.3331384485352908,0.05629405492348705
9.78,0.0563273010277792,0.07672365152971936,1.3331361654067184,0.05629495833645072
9.790000000000001,0.056327204377924454,0.07672360766191803,1.3331338881924848,0.05629585942861093
9.8,0.056327107978242745,0.07672356390760775,1.3331316168770164,0.05629675820599048
9.81,0.05632701182807648,0.07672352026648994,1.3331293514447853,0.05629765467459557
9.82,0.05632691592676992,0.07672347673826692,1.3331270918803078,0.05629854884041589
9.83,0.056326820273669226,0.07672343332264175,1.333124838168146,0.056299440709424546
9.84,0.05632672486812241,0.07672339001931842,1.3331225902929076,0.05630033028757808
9.85,0.05632662970947937,0.07672334682800169,1.3331203482392446,0.056301217580816486
9.86,0.056326534797091876,0.07672330374839718,1.3331181119918551,0.05630210259506319
9.870000000000001,0.05632644013031357,0.07672326078021134,1.333115881535482,0.056302985336225075
9.88,0.056326345708499974,0.07672321792315145,1.3331136568549133,0.05630386581019244
9.89,0.05632625153100847,0.07672317517692565,1.3331114379349822,0.05630474402283906
9.9,0.05632615759719833,0.07672313254124288,1.3331092247605674,0.05630561998002211
9.91,0.056326063906430676,0.07672309001581296,1.3331070173165926,0.05630649368758224
9.92,0.05632597045806853,0.07672304760034647,1.3331048155880267,0.056307365151343526
9.93,0.05632587725147678,0.07672300529455492,1.333102619559884,0.056308234377113485
9.94,0.056325784286022175,0.07672296309815056,1.333100429217224,0.05630910137068308
9.950000000000001,0.05632569156107335,0.07672292101084657,1.3330982445451511,0.05630996613782671
9.96,0.056325599076000814,0.0767228790323569,1.333096065528815,0.05631082868430221
9.97,0.05632550683017694,0.07672283716239633,1.3330938921534112,0.05631168901585088
9.98,0.05632541482297599,0.07672279540068054,1.3330917244041793,0.05631254713819744
9.99,0.05632532305377408,0.07672275374692597,1.3330895622664054,0.056313403057050036
