t,V,c,yI,xT,xK
4.5600000000000005,nan,nan,nan,nan,nan
4.57,nan,nan,nan,nan,nan
4.58,nan,nan,nan,nan,nan
4.59,nan,nan,nan,nan,nan
4.6000000000000005,nan,nan,nan,nan,nan
4.61,nan,nan,nan,nan,nan
4.62,nan,nan,nan,nan,nan
4.63,nan,nan,nan,nan,nan
4.64,nan,nan,nan,nan,nan
4.65,nan,nan,nan,nan,nan
4.66,nan,nan,nan,nan,nan
4.67,nan,nan,nan,nan,nan
4.68,nan,nan,nan,nan,nan
4.69,nan,nan,nan,nan,nan
4.7,nan,nan,nan,nan,nan
4.71,nan,nan,nan,nan,nan
4.72,nan,nan,nan,nan,nan
4.73,nan,nan,nan,nan,nan
4.74,nan,nan,nan,nan,nan
4.75,nan,nan,nan,nan,nan
4.76,nan,nan,nan,nan,nan
4.7700000000000005,nan,nan,nan,nan,nan
4.78,nan,nan,nan,nan,nan
4.79,nan,nan,nan,nan,nan
4.8,nan,nan,nan,nan,nan
4.8100000000000005,nan,nan,nan,nan,nan
4.82,nan,nan,nan,nan,nan
4.83,nan,nan,nan,nan,nan
4.84,nan,nan,nan,nan,nan
4.8500000000000005,nan,nan,nan,nan,nan
4.86,nan,nan,nan,nan,nan
4.87,nan,nan,nan,nan,nan
4.88,nan,nan,nan,nan,nan
4.89,nan,nan,nan,nan,nan
4.9,nan,nan,nan,nan,nan
4.91,nan,nan,nan,nan,nan
4.92,nan,nan,nan,nan,nan
4.93,nan,nan,nan,nan,nan
4.94,nan,nan,nan,nan,nan
4.95,nan,nan,nan,nan,nan
4.96,nan,nan,nan,nan,nan
4.97,nan,nan,nan,nan,nan
4.98,nan,nan,nan,nan,nan
4.99,nan,nan,nan,nan,nan
5.0,nan,nan,nan,nan,nan
5.01,nan,nan,nan,nan,nan
5.0200000000000005,nan,nan,nan,nan,nan
5.03,nan,nan,nan,nan,nan
5.04,nan,nan,nan,nan,nan
5.05,nan,nan,nan,nan,nan
5.0600000000000005,nan,nan,nan,nan,nan
5.07,nan,nan,nan,nan,nan
5.08,nan,nan,nan,nan,nan
5.09,nan,nan,nan,nan,nan
5.1000000000000005,nan,nan,nan,nan,nan
5.11,nan,nan,nan,nan,nan
5.12,nan,nan,nan,nan,nan
5.13,nan,nan,nan,nan,nan
5.14,nan,nan,nan,nan,nan
5.15,nan,nan,nan,nan,nan
5.16,nan,nan,nan,nan,nan
5.17,nan,nan,nan,nan,nan
5.18,nan,nan,nan,nan,nan
5.19,nan,nan,nan,nan,nan
5.2,nan,nan,nan,nan,nan
5.21,nan,nan,nan,nan,nan
5.22,nan,nan,nan,nan,nan
5.23,nan,nan,nan,nan,nan
5.24,nan,nan,nan,nan,nan
5.25,nan,nan,nan,nan,nan
5.26,nan,nan,nan,nan,nan
5.2700000000000005,nan,nan,nan,nan,nan
5.28,nan,nan,nan,nan,nan
5.29,nan,nan,nan,nan,nan
5.3,nan,nan,nan,nan,nan
5.3100000000000005,nan,nan,nan,nan,nan
5.32,nan,nan,nan,nan,nan
5.33,nan,nan,nan,nan,nan
5.34,nan,nan,nan,nan,nan
5.3500000000000005,nan,nan,nan,nan,nan
5.36,nan,nan,nan,nan,nan
5.37,nan,nan,nan,nan,nan
5.38,nan,nan,nan,nan,nan
5.39,nan,nan,nan,nan,nan
5.4,nan,nan,nan,nan,nan
5.41,nan,nan,nan,nan,nan
5.42,nan,nan,nan,nan,nan
5.43,nan,nan,nan,nan,nan
5.44,nan,nan,nan,nan,nan
5.45,nan,nan,nan,nan,nan
5.46,nan,nan,nan,nan,nan
5.47,nan,nan,nan,nan,nan
5.48,nan,nan,nan,nan,nan
5.49,nan,nan,nan,nan,nan
5.5,nan,nan,nan,nan,nan
5.51,nan,nan,nan,nan,nan
5.5200000000000005,nan,nan,nan,nan,nan
5.53,nan,nan,nan,nan,nan
5.54,nan,nan,nan,nan,nan
5.55,nan,nan,nan,nan,nan
5.5600000000000005,nan,nan,nan,nan,nan
5.57,nan,nan,nan,nan,nan
5.58,nan,nan,nan,nan,nan
5.59,nan,nan,nan,nan,nan
5.6000000000000005,nan,nan,nan,nan,nan
5.61,nan,nan,nan,nan,nan
5.62,nan,nan,nan,nan,nan
5.63,nan,nan,nan,nan,nan
5.64,nan,nan,nan,nan,nan
5.65,nan,nan,nan,nan,nan
5.66,nan,nan,nan,nan,nan
5.67,nan,nan,nan,nan,nan
5.68,nan,nan,nan,nan,nan
5.69,nan,nan,nan,nan,nan
5.7,nan,nan,nan,nan,nan
5.71,nan,nan,nan,nan,nan
5.72,nan,nan,nan,nan,nan
5.73,nan,nan,nan,nan,nan
5.74,nan,nan,nan,nan,nan
5.75,nan,nan,nan,nan,nan
5.76,nan,nan,nan,nan,nan
5.7700000000000005,nan,nan,nan,nan,nan
5.78,nan,nan,nan,nan,nan
5.79,nan,nan,nan,nan,nan
5.8,nan,nan,nan,nan,nan
5.8100000000000005,nan,nan,nan,nan,nan
5.82,nan,nan,nan,nan,nan
5.83,nan,nan,nan,nan,nan
5.84,nan,nan,nan,nan,nan
5.8500000000000005,nan,nan,nan,nan,nan
5.86,nan,nan,nan,nan,nan
5.87,nan,nan,nan,nan,nan
5.88,nan,nan,nan,nan,nan
5.89,nan,nan,nan,nan,nan
5.9,nan,nan,nan,nan,nan
5.91,nan,nan,nan,nan,nan
5.92,nan,nan,nan,nan,nan
5.93,nan,nan,nan,nan,nan
5.94,nan,nan,nan,nan,nan
5.95,nan,nan,nan,nan,nan
5.96,nan,nan,nan,nan,nan
5.97,nan,nan,nan,nan,nan
5.98,nan,nan,nan,nan,nan
5.99,nan,nan,nan,nan,nan
6.0,nan,nan,nan,nan,nan
6.01,nan,nan,nan,nan,nan
6.0200000000000005,nan,nan,nan,nan,nan
6.03,nan,nan,nan,nan,nan
6.04,nan,nan,nan,nan,nan
6.05,nan,nan,nan,nan,nan
6.0600000000000005,nan,nan,nan,nan,nan
6.07,nan,nan,nan,nan,nan
6.08,nan,nan,nan,nan,nan
6.09,nan,nan,nan,nan,nan
6.1000000000000005,nan,nan,nan,nan,nan
6.11,nan,nan,nan,nan,nan
6.12,nan,nan,nan,nan,nan
6.13,nan,nan,nan,nan,nan
6.140000000000001,nan,nan,nan,nan,nan
6.15,nan,nan,nan,nan,nan
6.16,nan,nan,nan,nan,nan
6.17,nan,nan,nan,nan,nan
6.18,nan,nan,nan,nan,nan
6.19,nan,nan,nan,nan,nan
6.2,nan,nan,nan,nan,nan
6.21,nan,nan,nan,nan,nan
6.22,nan,nan,nan,nan,nan
6.23,nan,nan,nan,nan,nan
6.24,nan,nan,nan,nan,nan
6.25,nan,nan,nan,nan,nan
6.26,nan,nan,nan,nan,nan
6.2700000000000005,nan,nan,nan,nan,nan
6.28,nan,nan,nan,nan,nan
6.29,nan,nan,nan,nan,nan
6.3,nan,nan,nan,nan,nan
6.3100000000000005,nan,nan,nan,nan,nan
6.32,nan,nan,nan,nan,nan
6.33,nan,nan,nan,nan,nan
6.34,nan,nan,nan,nan,nan
6.3500000000000005,nan,nan,nan,nan,nan
6.36,nan,nan,nan,nan,nan
6.37,nan,nan,nan,nan,nan
6.38,nan,nan,nan,nan,nan
6.390000000000001,nan,nan,nan,nan,nan
6.4,nan,nan,nan,nan,nan
6.41,nan,nan,nan,nan,nan
6.42,nan,nan,nan,nan,nan
6.43,nan,nan,nan,nan,nan
6.44,nan,nan,nan,nan,nan
6.45,nan,nan,nan,nan,nan
6.46,nan,nan,nan,nan,nan
6.47,nan,nan,nan,nan,nan
6.48,nan,nan,nan,nan,nan
6.49,nan,nan,nan,nan,nan
6.5,nan,nan,nan,nan,nan
6.51,nan,nan,nan,nan,nan
6.5200000000000005,nan,nan,nan,nan,nan
6.53,nan,nan,nan,nan,nan
6.54,nan,nan,nan,nan,nan
6.55,nan,nan,nan,nan,nan
6.5600000000000005,nan,nan,nan,nan,nan
6.57,nan,nan,nan,nan,nan
6.58,nan,nan,nan,nan,nan
6.59,nan,nan,nan,nan,nan
6.6000000000000005,nan,nan,nan,nan,nan
6.61,nan,nan,nan,nan,nan
6.62,nan,nan,nan,nan,nan
6.63,nan,nan,nan,nan,nan
6.640000000000001,nan,nan,nan,nan,nan
6.65,nan,nan,nan,nan,nan
6.66,nan,nan,nan,nan,nan
6.67,nan,nan,nan,nan,nan
6.68,nan,nan,nan,nan,nan
6.69,nan,nan,nan,nan,nan
6.7,nan,nan,nan,nan,nan
6.71,nan,nan,nan,nan,nan
6.72,nan,nan,nan,nan,nan
6.73,nan,nan,nan,nan,nan
6.74,nan,nan,nan,nan,nan
6.75,nan,nan,nan,nan,nan
6.76,nan,nan,nan,nan,nan
6.7700000000000005,nan,nan,nan,nan,nan
6.78,nan,nan,nan,nan,nan
6.79,nan,nan,nan,nan,nan
6.8,nan,nan,nan,nan,nan
6.8100000000000005,nan,nan,nan,nan,nan
6.82,nan,nan,nan,nan,nan
6.83,nan,nan,nan,nan,nan
6.84,nan,nan,nan,nan,nan
6.8500000000000005,nan,nan,nan,nan,nan
6.86,nan,nan,nan,nan,nan
6.87,nan,nan,nan,nan,nan
6.88,nan,nan,nan,nan,nan
6.890000000000001,nan,nan,nan,nan,nan
6.9,nan,nan,nan,nan,nan
6.91,nan,nan,nan,nan,nan
6.92,nan,nan,nan,nan,nan
6.93,nan,nan,nan,nan,nan
6.94,nan,nan,nan,nan,nan
6.95,nan,nan,nan,nan,nan
6.96,nan,nan,nan,nan,nan
6.97,nan,nan,nan,nan,nan
6.98,nan,nan,nan,nan,nan
6.99,nan,nan,nan,nan,nan
7.0,nan,nan,nan,nan,nan
7.01,nan,nan,nan,nan,nan
7.0200000000000005,nan,nan,nan,nan,nan
7.03,nan,nan,nan,nan,nan
7.04,nan,nan,nan,nan,nan
7.05,nan,nan,nan,nan,nan
7.0600000000000005,nan,nan,nan,nan,nan
7.07,nan,nan,nan,nan,nan
7.08,nan,nan,nan,nan,nan
7.09,nan,nan,nan,nan,nan
7.1000000000000005,nan,nan,nan,nan,nan
7.11,nan,nan,nan,nan,nan
7.12,nan,nan,nan,nan,nan
7.13,nan,nan,nan,nan,nan
7.140000000000001,nan,nan,nan,nan,nan
7.15,nan,nan,nan,nan,nan
7.16,nan,nan,nan,nan,nan
7.17,nan,nan,nan,nan,nan
7.18,nan,nan,nan,nan,nan
7.19,nan,nan,nan,nan,nan
7.2,nan,nan,nan,nan,nan
7.21,nan,nan,nan,nan,nan
7.22,nan,nan,nan,nan,nan
7.23,nan,nan,nan,nan,nan
7.24,nan,nan,nan,nan,nan
7.25,nan,nan,nan,nan,nan
7.26,nan,nan,nan,nan,nan
7.2700000000000005,nan,nan,nan,nan,nan
7.28,nan,nan,nan,nan,nan
7.29,nan,nan,nan,nan,nan
7.3,nan,nan,nan,nan,nan
7.3100000000000005,nan,nan,nan,nan,nan
7.32,nan,nan,nan,nan,nan
7.33,nan,nan,nan,nan,nan
7.34,nan,nan,nan,nan,nan
7.3500000000000005,nan,nan,nan,nan,nan
7.36,nan,nan,nan,nan,nan
7.37,nan,nan,nan,nan,nan
7.38,nan,nan,nan,nan,nan
7.390000000000001,nan,nan,nan,nan,nan
7.4,nan,nan,nan,nan,nan
7.41,nan,nan,nan,nan,nan
7.42,nan,nan,nan,nan,nan
7.43,nan,nan,nan,nan,nan
7.44,nan,nan,nan,nan,nan
7.45,nan,nan,nan,nan,nan
7.46,nan,nan,nan,nan,nan
7.47,nan,nan,nan,nan,nan
7.48,nan,nan,nan,nan,nan
7.49,nan,nan,nan,nan,nan
7.5,nan,nan,nan,nan,nan
7.51,nan,nan,nan,nan,nan
7.5200000000000005,nan,nan,nan,nan,nan
7.53,nan,nan,nan,nan,nan
7.54,nan,nan,nan,nan,nan
7.55,nan,nan,nan,nan,nan
7.5600000000000005,nan,nan,nan,nan,nan
7.57,nan,nan,nan,nan,nan
7.58,nan,nan,nan,nan,nan
7.59,nan,nan,nan,nan,nan
7.6000000000000005,nan,nan,nan,nan,nan
7.61,nan,nan,nan,nan,nan
7.62,nan,nan,nan,nan,nan
7.63,nan,nan,nan,nan,nan
7.640000000000001,nan,nan,nan,nan,nan
7.65,nan,nan,nan,nan,nan
7.66,nan,nan,nan,nan,nan
7.67,nan,nan,nan,nan,nan
7.68,nan,nan,nan,nan,nan
7.69,nan,nan,nan,nan,nan
7.7,nan,nan,nan,nan,nan
7.71,nan,nan,nan,nan,nan
7.72,nan,nan,nan,nan,nan
7.73,nan,nan,nan,nan,nan
7.74,nan,nan,nan,nan,nan
7.75,nan,nan,nan,nan,nan
7.76,nan,nan,nan,nan,nan
7.7700000000000005,nan,nan,nan,nan,nan
7.78,nan,nan,nan,nan,nan
7.79,nan,nan,nan,nan,nan
7.8,nan,nan,nan,nan,nan
7.8100000000000005,nan,nan,nan,nan,nan
7.82,nan,nan,nan,nan,nan
7.83,nan,nan,nan,nan,nan
7.84,nan,nan,nan,nan,nan
7.8500000000000005,nan,nan,nan,nan,nan
7.86,nan,nan,nan,nan,nan
7.87,nan,nan,nan,nan,nan
7.88,nan,nan,nan,nan,nan
7.890000000000001,nan,nan,nan,nan,nan
7.9,nan,nan,nan,nan,nan
7.91,nan,nan,nan,nan,nan
7.92,nan,nan,nan,nan,nan
7.930000000000001,nan,nan,nan,nan,nan
7.94,nan,nan,nan,nan,nan
7.95,nan,nan,nan,nan,nan
7.96,nan,nan,nan,nan,nan
7.97,nan,nan,nan,nan,nan
7.98,nan,nan,nan,nan,nan
7.99,nan,nan,nan,nan,nan
8.0,nan,nan,nan,nan,nan
8.01,nan,nan,nan,nan,nan
8.02,nan,nan,nan,nan,nan
8.03,nan,nan,nan,nan,nan
8.040000000000001,nan,nan,nan,nan,nan
8.05,nan,nan,nan,nan,nan
8.06,nan,nan,nan,nan,nan
8.07,nan,nan,nan,nan,nan
8.08,nan,nan,nan,nan,nan
8.09,nan,nan,nan,nan,nan
8.1,nan,nan,nan,nan,nan
8.11,nan,nan,nan,nan,nan
8.120000000000001,nan,nan,nan,nan,nan
8.13,nan,nan,nan,nan,nan
8.14,nan,nan,nan,nan,nan
8.15,nan,nan,nan,nan,nan
8.16,nan,nan,nan,nan,nan
8.17,nan,nan,nan,nan,nan
8.18,nan,nan,nan,nan,nan
8.19,nan,nan,nan,nan,nan
8.2,nan,nan,nan,nan,nan
8.21,nan,nan,nan,nan,nan
8.22,nan,nan,nan,nan,nan
8.23,nan,nan,nan,nan,nan
8.24,nan,nan,nan,nan,nan
8.25,nan,nan,nan,nan,nan
8.26,nan,nan,nan,nan,nan
8.27,nan,nan,nan,nan,nan
8.28,nan,nan,nan,nan,nan
8.290000000000001,nan,nan,nan,nan,nan
8.3,nan,nan,nan,nan,nan
8.31,nan,nan,nan,nan,nan
8.32,nan,nan,nan,nan,nan
8.33,nan,nan,nan,nan,nan
8.34,nan,nan,nan,nan,nan
8.35,nan,nan,nan,nan,nan
8.36,nan,nan,nan,nan,nan
8.370000000000001,nan,nan,nan,nan,nan
8.38,nan,nan,nan,nan,nan
8.39,nan,nan,nan,nan,nan
8.4,nan,nan,nan,nan,nan
8.41,nan,nan,nan,nan,nan
8.42,nan,nan,nan,nan,nan
8.43,nan,nan,nan,nan,nan
8.44,nan,nan,nan,nan,nan
8.45,nan,nan,nan,nan,nan
8.46,nan,nan,nan,nan,nan
8.47,nan,nan,nan,nan,nan
8.48,nan,nan,nan,nan,nan
8.49,nan,nan,nan,nan,nan
8.5,nan,nan,nan,nan,nan
8.51,nan,nan,nan,nan,nan
8.52,nan,nan,nan,nan,nan
8.53,nan,nan,nan,nan,nan
8.540000000000001,nan,nan,nan,nan,nan
8.55,nan,nan,nan,nan,nan
8.56,nan,nan,nan,nan,nan
8.57,nan,nan,nan,nan,nan
8.58,nan,nan,nan,nan,nan
8.59,nan,nan,nan,nan,nan
8.6,nan,nan,nan,nan,nan
8.61,nan,nan,nan,nan,nan
8.620000000000001,nan,nan,nan,nan,nan
8.63,nan,nan,nan,nan,nan
8.64,nan,nan,nan,nan,nan
8.65,nan,nan,nan,nan,nan
8.66,nan,nan,nan,nan,nan
8.67,nan,nan,nan,nan,nan
8.68,nan,nan,nan,nan,nan
8.69,nan,nan,nan,nan,nan
8.700000000000001,nan,nan,nan,nan,nan
8.71,nan,nan,nan,nan,nan
8.72,nan,nan,nan,nan,nan
8.73,nan,nan,nan,nan,nan
8.74,nan,nan,nan,nan,nan
8.75,nan,nan,nan,nan,nan
8.76,nan,nan,nan,nan,nan
8.77,nan,nan,nan,nan,nan
8.78,nan,nan,nan,nan,nan
8.790000000000001,nan,nan,nan,nan,nan
8.8,nan,nan,nan,nan,nan
8.81,nan,nan,nan,nan,nan
8.82,nan,nan,nan,nan,nan
8.83,nan,nan,nan,nan,nan
8.84,nan,nan,nan,nan,nan
8.85,nan,nan,nan,nan,nan
8.86,nan,nan,nan,nan,nan
8.870000000000001,nan,nan,nan,nan,nan
8.88,nan,nan,nan,nan,nan
8.89,nan,nan,nan,nan,nan
8.9,nan,nan,nan,nan,nan
8.91,nan,nan,nan,nan,nan
8.92,nan,nan,nan,nan,nan
8.93,nan,nan,nan,nan,nan
8.94,nan,nan,nan,nan,nan
8.950000000000001,nan,nan,nan,nan,nan
8.96,nan,nan,nan,nan,nan
8.97,nan,nan,nan,nan,nan
8.98,nan,nan,nan,nan,nan
8.99,nan,nan,nan,nan,nan
9.0,nan,nan,nan,nan,nan
9.01,nan,nan,nan,nan,nan
9.02,nan,nan,nan,nan,nan
9.03,nan,nan,nan,nan,nan
9.040000000000001,nan,nan,nan,nan,nan
9.05,nan,nan,nan,nan,nan
9.06,nan,nan,nan,nan,nan
9.07,nan,nan,nan,nan,nan
9.08,nan,nan,nan,nan,nan
9.09,nan,nan,nan,nan,nan
9.1,nan,nan,nan,nan,nan
9.11,nan,nan,nan,nan,nan
9.120000000000001,nan,nan,nan,nan,nan
9.13,nan,nan,nan,nan,nan
9.14,nan,nan,nan,nan,nan
9.15,nan,nan,nan,nan,nan
9.16,nan,nan,nan,nan,nan
9.17,nan,nan,nan,nan,nan
9.18,nan,nan,nan,nan,nan
9.19,nan,nan,nan,nan,nan
9.200000000000001,nan,nan,nan,nan,nan
9.21,nan,nan,nan,nan,nan
9.22,nan,nan,nan,nan,nan
9.23,nan,nan,nan,nan,nan
9.24,nan,nan,nan,nan,nan
9.25,nan,nan,nan,nan,nan
9.26,nan,nan,nan,nan,nan
9.27,nan,nan,nan,nan,nan
9.28,nan,nan,nan,nan,nan
9.290000000000001,nan,nan,nan,nan,nan
9.3,nan,nan,nan,nan,nan
9.31,nan,nan,nan,nan,nan
9.32,nan,nan,nan,nan,nan
9.33,nan,nan,nan,nan,nan
9.34,nan,nan,nan,nan,nan
9.35,nan,nan,nan,nan,nan
9.36,nan,nan,nan,nan,nan
9.370000000000001,nan,nan,nan,nan,nan
9.38,nan,nan,nan,nan,nan
9.39,nan,nan,nan,nan,nan
9.4,nan,nan,nan,nan,nan
9.41,nan,nan,nan,nan,nan
9.42,nan,nan,nan,nan,nan
9.43,nan,nan,nan,nan,nan
9.44,nan,nan,nan,nan,nan
9.450000000000001,nan,nan,nan,nan,nan
9.46,nan,nan,nan,nan,nan
9.47,nan,nan,nan,nan,nan
9.48,nan,nan,nan,nan,nan
9.49,nan,nan,nan,nan,nan
9.5,nan,nan,nan,nan,nan
9.51,nan,nan,nan,nan,nan
9.52,nan,nan,nan,nan,nan
9.53,nan,nan,nan,nan,nan
9.540000000000001,nan,nan,nan,nan,nan
9.55,nan,nan,nan,nan,nan
9.56,nan,nan,nan,nan,nan
9.57,nan,nan,nan,nan,nan
9.58,nan,nan,nan,nan,nan
9.59,nan,nan,nan,nan,nan
9.6,nan,nan,nan,nan,nan
9.61,nan,nan,nan,nan,nan
9.620000000000001,nan,nan,nan,nan,nan
9.63,nan,nan,nan,nan,nan
9.64,nan,nan,nan,nan,nan
9.65,nan,nan,nan,nan,nan
9.66,nan,nan,nan,nan,nan
9.67,nan,nan,nan,nan,nan
9.68,nan,nan,nan,nan,nan
9.69,nan,nan,nan,nan,nan
9.700000000000001,nan,nan,nan,nan,nan
9.71,nan,nan,nan,nan,nan
9.72,nan,nan,nan,nan,nan
9.73,nan,nan,nan,nan,nan
9.74,nan,nan,nan,nan,nan
9.75,nan,nan,nan,nan,nan
9.76,nan,nan,nan,nan,nan
9.77,nan,nan,nan,nan,nan
9.78,nan,nan,nan,nan,nan
9.790000000000001,nan,nan,nan,nan,nan
9.8,nan,nan,nan,nan,nan
9.81,nan,nan,nan,nan,nan
9.82,nan,nan,nan,nan,nan
9.83,nan,nan,nan,nan,nan
9.84,nan,nan,nan,nan,nan
9.85,nan,nan,nan,nan,nan
9.86,nan,nan,nan,nan,nan
9.870000000000001,nan,nan,nan,nan,nan
9.88,nan,nan,nan,nan,nan
9.89,nan,nan,nan,nan,nan
9.9,nan,nan,nan,nan,nan
9.91,nan,nan,nan,nan,nan
9.92,nan,nan,nan,nan,nan
9.93,nan,nan,nan,nan,nan
9.94,nan,nan,nan,nan,nan
9.950000000000001,nan,nan,nan,nan,nan
9.96,nan,nan,nan,nan,nan
9.97,nan,nan,nan,nan,nan
9.98,nan,nan,nan,nan,nan
9.99,nan,nan,nan,nan,nan
