t,H1,H2
5.0200000000000005,0.014557741895374142,0.8957658817431657
5.03,0.014522003365370748,0.8955393392911983
5.04,0.014486352569997737,0.8953127754481698
5.05,0.014450789293659318,0.8950861904359361
5.0600000000000005,0.014415313322155588,0.8948595844747753
5.07,0.014379924443310111,0.8946329577826758
5.08,0.014344622443452063,0.8944063105793283
5.09,0.014309407109322185,0.894179643083963
5.1000000000000005,0.014274278228181853,0.8939529555152261
5.11,0.014239235587811608,0.8937262480911807
5.12,0.01420427897650967,0.8934995210293093
5.13,0.01416940818309049,0.8932727745465145
5.14,0.014134622996883263,0.8930460088591218
5.15,0.01409992320773047,0.8928192241828803
5.16,0.014065308605986409,0.8925924207329649
5.17,0.014030778982515714,0.8923655987239777
5.18,0.013996334128691898,0.8921387583699499
5.19,0.013961973836395877,0.8919118998843434
5.2,0.013927697898014508,0.8916850234800522
5.21,0.013893506106439107,0.8914581293694044
5.22,0.013859398255063991,0.8912312177641638
5.23,0.013825374137785002,0.8910042888755314
5.24,0.013791433548998047,0.8907773429141472
5.25,0.013757576283597618,0.890550380090092
5.26,0.013723802136975324,0.8903234006128887
5.2700000000000005,0.013690110905018423,0.8900964046915042
5.28,0.01365650238410837,0.8898693925343512
5.29,0.01362297637111931,0.8896423643492894
5.3,0.013589532663416648,0.8894153203436279
5.3100000000000005,0.013556171058855546,0.8891882607241262
5.32,0.013522891355779488,0.8889611856969959
5.33,0.013489693353018778,0.888734095467903
5.34,0.013456576849889094,0.8885069902419689
5.3500000000000005,0.01342354164619,0.8882798702237721
5.36,0.013390587542203502,0.8880527356173507
5.37,0.013357714338692548,0.8878255866262026
5.38,0.013324921836899583,0.8875984234532888
5.39,0.013292209838545064,0.8873712463010336
5.4,0.013259578145826003,0.8871440553713275
5.41,0.013227026561414494,0.8869168508655277
5.42,0.013194554888456235,0.8866896329844611
5.43,0.013162162930569066,0.8864624019284246
5.44,0.0131298504918415,0.8862351578971878
5.45,0.013097617376831258,0.8860079010899937
5.46,0.013065463390563787,0.8857806317055618
5.47,0.013033388338530802,0.8855533499420881
5.48,0.01300139202668881,0.885326055997248
5.49,0.012969474261457647,0.8850987500681975
5.5,0.012937634849719003,0.8848714323515746
5.51,0.012905873598814954,0.8846441030435016
5.5200000000000005,0.01287419036192541,0.8844167622880765
5.53,0.012842584857812594,0.8841894103819818
5.54,0.012811056944847073,0.8839620474634368
5.55,0.01277960643251654,0.8837346737261541
5.5600000000000005,0.012748233130777973,0.8835072893633207
5.57,0.012716936850056182,0.8832798945675986
5.58,0.01268571740124234,0.8830524895311271
5.59,0.012654574595692556,0.8828250744455245
5.6000000000000005,0.012623508245226412,0.8825976495018892
5.61,0.012592518162125543,0.882370214890802
5.62,0.012561604159132177,0.8821427708023272
5.63,0.012530766049447726,0.8819153174260143
5.64,0.012500003646731336,0.8816878549508999
5.65,0.012469316765098479,0.8814603835655093
5.66,0.012438705219119526,0.8812329034578575
5.67,0.012408168823818325,0.8810054148154519
5.68,0.012377707394670798,0.8807779178252928
5.69,0.01234732074760352,0.8805504126738756
5.7,0.012317008698992323,0.8803228995471921
5.71,0.012286771065660895,0.8800953786307327
5.72,0.012256607664879373,0.8798678501094872
5.73,0.012226518314362953,0.8796403141679466
5.74,0.012196502832270513,0.8794127709901052
5.75,0.012166561037203203,0.8791852207594613
5.76,0.012136692748203087,0.8789576636590196
5.7700000000000005,0.012106897784751743,0.8787300998712924
5.78,0.012077175966768912,0.8785025295783007
5.79,0.012047527114611106,0.8782749529615768
5.8,0.01201795104907025,0.8780473702021647
5.8100000000000005,0.01198844759137232,0.8778197814806228
5.82,0.011959016563175995,0.8775921869770242
5.83,0.011929657786571273,0.8773645868709595
5.84,0.011900371084078152,0.8771369813415373
5.8500000000000005,0.011871156278645257,0.8769093705673862
5.86,0.011842013193648518,0.8766817547266562
5.87,0.011812941652889817,0.8764541339970207
5.88,0.011783941480595654,0.876226508555677
5.89,0.01175501250141582,0.8759988785793488
5.9,0.011726154540422062,0.8757712442442871
5.91,0.011697367423106774,0.8755436057262721
5.92,0.011668650975381655,0.8753159632006143
5.93,0.01164000502357641,0.8750883168421566
5.94,0.011611429394437428,0.8748606668252747
5.95,0.011582923915126485,0.87463301332388
5.96,0.011554488413219429,0.8744053565114197
5.97,0.01152612271683285,0.8741776965607343
5.98,0.011497826657177393,0.8739500336411583
5.99,0.011469600064409436,0.8737223679232295
6.0,0.011441442768017823,0.8734946995782501
6.01,0.011413354597907613,0.8732670287770556
6.0200000000000005,0.011385335384398957,0.8730393556900177
6.03,0.011357384958225962,0.8728116804870437
6.04,0.01132950315053557,0.8725840033375797
6.05,0.011301689792886444,0.8723563244106102
6.0600000000000005,0.011273944717247854,0.8721286438746604
6.07,0.011246267755998574,0.8719009618977969
6.08,0.011218658741925772,0.8716732786476294
6.09,0.011191117508223918,0.8714455942913117
6.1000000000000005,0.011163643888493693,0.8712179089955429
6.11,0.011136237716740903,0.8709902229265685
6.12,0.011108898827375393,0.870762536250182
6.13,0.01108162705520997,0.8705348491317259
6.140000000000001,0.011054422235459334,0.870307161736093
6.15,0.011027284203739012,0.8700794742277276
6.16,0.011000212796064293,0.8698517867706264
6.17,0.010973207848849174,0.8696240995283402
6.18,0.0109462691989053,0.8693964126639747
6.19,0.010919396683440928,0.869168726340192
6.2,0.010892590140059884,0.8689410407192115
6.21,0.01086584940676052,0.8687133559628113
6.22,0.010839174321934679,0.8684856722323291
6.23,0.010812564724366678,0.8682579896886635
6.24,0.01078602045323229,0.8680303084922755
6.25,0.010759541348097708,0.8678026288031889
6.26,0.010733127248918548,0.8675749507809923
6.2700000000000005,0.010706777996038837,0.8673472745848396
6.28,0.01068049343019002,0.8671196003734515
6.29,0.010654273392489949,0.8668919283051161
6.3,0.010628117724441897,0.8666642585376909
6.3100000000000005,0.010602026267933575,0.8664365912286032
6.32,0.010575998865236153,0.8662089265348515
6.33,0.010550035359003267,0.8659812646130064
6.34,0.010524135592270065,0.8657536056192122
6.3500000000000005,0.01049829940845223,0.8655259497091872
6.36,0.010472526651345022,0.8652982970382257
6.37,0.010446817165122324,0.8650706477611981
6.38,0.010421170794335683,0.8648430020325532
6.390000000000001,0.010395587383913362,0.8646153600063177
6.4,0.010370066779159418,0.8643877218360989
6.41,0.010344608825752737,0.8641600876750847
6.42,0.010319213369746122,0.8639324576760449
6.43,0.010293880257565358,0.8637048319913323
6.44,0.01026860933600829,0.8634772107728841
6.45,0.010243400452243917,0.863249594172222
6.46,0.010218253453811464,0.8630219823404545
6.47,0.010193168188619487,0.8627943754282765
6.48,0.010168144504944963,0.8625667735859718
6.49,0.010143182251432407,0.862339176963413
6.5,0.010118281277092961,0.8621115857100629
6.51,0.010093441431303524,0.8618839999749756
6.5200000000000005,0.01006866256380586,0.8616564199067974
6.53,0.010043944524705733,0.8614288456537678
6.54,0.010019287164472016,0.8612012773637204
6.55,0.009994690333935845,0.8609737151840842
6.5600000000000005,0.00997015388428974,0.8607461592618839
6.57,0.009945677667086768,0.8605186097437418
6.58,0.00992126153423967,0.860291066775878
6.59,0.009896905338020031,0.8600635305041118
6.6000000000000005,0.009872608931057425,0.8598360010738623
6.61,0.009848372166338593,0.8596084786301497
6.62,0.009824194897648032,0.859380963317095
6.63,0.00980007698084908,0.859153455276466
6.640000000000001,0.009776018270443427,0.8589259546515824
6.65,0.009752018621028669,0.8586984615856613
6.66,0.0097280778875615,0.8584709762215185
6.67,0.009704195925357017,0.8582434987015691
6.68,0.009680372590088027,0.858016029167829
6.69,0.009656607737784349,0.8577885677619149
6.7,0.00963290122483214,0.8575611146250453
6.71,0.009609252907973206,0.8573336698980413
6.72,0.009585662644304329,0.8571062337213277
6.73,0.009562130291276609,0.8568788062349331
6.74,0.009538655706694802,0.8566513875784914
6.75,0.009515238748716652,0.8564239778912416
6.76,0.009491879275852252,0.8561965773120296
6.7700000000000005,0.0094685771469634,0.855969185979308
6.78,0.009445332221262958,0.8557418040311376
6.79,0.009422144358314219,0.8555144316051876
6.8,0.009399013418030282,0.8552870688387362
6.8100000000000005,0.009375939260673429,0.8550597158686718
6.82,0.00935292174685452,0.8548323728314937
6.83,0.009329960737532363,0.8546050398633119
6.84,0.009307056094013135,0.8543777170998491
6.8500000000000005,0.009284207677949768,0.8541504046764403
6.86,0.009261415351341364,0.8539231027280338
6.87,0.009238678976532607,0.8536958113891925
6.88,0.009215998416213182,0.8534685307940932
6.890000000000001,0.0091933735334172,0.8532412610765286
6.9,0.009170804191522643,0.8530140023699074
6.91,0.009148290254250773,0.8527867548072545
6.92,0.009125831585665604,0.8525595185212126
6.93,0.009103428050173333,0.8523322936440416
6.94,0.0090810795125218,0.8521050803076207
6.95,0.009058785837799956,0.8518778786434474
6.96,0.00903654689143731,0.8516506887826396
6.97,0.009014362539203425,0.8514235108559352
6.98,0.008992232647207372,0.8511963449936928
6.99,0.008970157081897237,0.8509691913258929
7.0,0.00894813571005959,0.8507420499821378
7.01,0.008926168398818995,0.8505149210916525
7.0200000000000005,0.0089042550156375,0.850287804783285
7.03,0.008882395428314155,0.8500607011855076
7.04,0.008860589504984511,0.8498336104264163
7.05,0.008838837114120153,0.8496065326337322
7.0600000000000005,0.008817138124528213,0.8493794679348018
7.07,0.008795492405350908,0.8491524164565976
7.08,0.008773899826065065,0.8489253783257185
7.09,0.00875236025648168,0.8486983536683901
7.1000000000000005,0.008730873566745442,0.8484713426104659
7.11,0.008709439627334316,0.8482443452774271
7.12,0.008688058309059069,0.8480173617943835
7.13,0.008666729483062859,0.8477903922860738
7.140000000000001,0.008645453020820794,0.8475634368768662
7.15,0.008624228794139521,0.8473364956907589
7.16,0.008603056675156788,0.8471095688513804
7.17,0.00858193653634105,0.8468826564819902
7.18,0.00856086825049105,0.8466557587054789
7.19,0.008539851690735433,0.8464288756443692
7.2,0.008518886730532338,0.8462020074208159
7.21,0.008497973243669011,0.8459751541566063
7.22,0.008477111104261432,0.8457483159731611
7.23,0.008456300186753925,0.8455214929915345
7.24,0.008435540365918797,0.8452946853324143
7.25,0.008414831516855965,0.8450678931161231
7.26,0.0083941735149926,0.8448411164626181
7.2700000000000005,0.00837356623251889,0.844614355495537
7.28,0.008353009539366586,0.8443876103410876
7.29,0.008332503311239664,0.8441608811189316
7.3,0.008312047424227227,0.8439341679482997
7.3100000000000005,0.008291641754723555,0.8437074709480826
7.32,0.00827128617942743,0.8434807902368315
7.33,0.00825098057534146,0.8432541259327591
7.34,0.008230724819771414,0.8430274781537398
7.3500000000000005,0.008210518790325552,0.8428008470173113
7.36,0.008190362364913965,0.8425742326406748
7.37,0.008170255421747909,0.8423476351406957
7.38,0.008150197839339155,0.8421210546339046
7.390000000000001,0.008130189496499325,0.8418944912364982
7.4,0.008110230272339257,0.8416679450643394
7.41,0.008090320046268336,0.8414414162329586
7.42,0.008070458697993867,0.8412149048575542
7.43,0.008050646107520426,0.8409884110529936
7.44,0.008030882155149223,0.8407619349338133
7.45,0.008011166721477466,0.8405354766142203
7.46,0.007991499687397732,0.8403090362080925
7.47,0.00797188093409733,0.8400826138289794
7.48,0.007952310343057685,0.8398562095901029
7.49,0.007932787796053718,0.8396298236043579
7.5,0.007913313175153208,0.839403455984313
7.51,0.007893886362716193,0.8391771068422115
7.5200000000000005,0.007874507241394353,0.8389507762899716
7.53,0.007855175694130401,0.8387244644391876
7.54,0.00783589160415747,0.8384981714011299
7.55,0.007816654854998512,0.8382718972867467
7.5600000000000005,0.007797465330465702,0.8380456422066634
7.57,0.007778322914659839,0.8378194062711848
7.58,0.0077592274919697475,0.8375931895902943
7.59,0.0077401789470716905,0.8373669922736554
7.6000000000000005,0.0077211771649287764,0.8371408144306122
7.61,0.007702222030790388,0.83691465617019
7.62,0.007683313430191583,0.8366885176010961
7.63,0.007664451248952525,0.8364623988317202
7.640000000000001,0.007645635373177908,0.8362362999701355
7.65,0.007626865689256387,0.8360102211240986
7.66,0.00760814208386,0.8357841624010509
7.67,0.007589464443943609,0.835558123908119
7.68,0.007570832656744337,0.835332105752115
7.69,0.007552246609781006,0.8351061080395377
7.7,0.007533706190853587,0.8348801308765726
7.71,0.007515211288042635,0.8346541743690933
7.72,0.007496761789708748,0.8344282386226611
7.73,0.00747835758449202,0.834202323742527
7.74,0.0074599985613114945,0.8339764298336307
7.75,0.007441684609364624,0.8337505570006026
7.76,0.007423415618126733,0.8335247053477636
7.7700000000000005,0.007405191477350481,0.8332988749791259
7.78,0.007387012077065343,0.8330730659983939
7.79,0.007368877307577063,0.8328472785089642
7.8,0.007350787059467145,0.8326215126139269
7.8100000000000005,0.007332741223592321,0.8323957684160656
7.82,0.007314739691084041,0.8321700460178582
7.83,0.007296782353347952,0.8319443455214774
7.84,0.007278869102063386,0.8317186670287919
7.8500000000000005,0.00726099982918285,0.831493010641366
7.86,0.007243174426931528,0.8312673764604606
7.87,0.007225392787806768,0.8310417645870339
7.88,0.007207654804577589,0.8308161751217421
7.890000000000001,0.0071899603702841805,0.8305906081649392
7.9,0.007172309378237412,0.8303650638166787
7.91,0.007154701721959023,0.8301395421767803
7.92,0.0071371372927904655,0.8299140433475453
7.930000000000001,0.007119615983342287,0.8296885674298399
7.94,0.007102137687745943,0.8294631145228106
7.95,0.007084702300392919,0.8292376847253146
7.96,0.007067309715934126,0.8290122781359207
7.97,0.007049959829279284,0.82878689485291
7.98,0.007032652535596302,0.828561534974277
7.99,0.00701538773031068,0.8283361985977294
8.0,0.006998165309104886,0.8281108858206898
8.01,0.00698098516791776,0.8278855967402956
8.02,0.006963847202943902,0.8276603314534001
8.03,0.006946751310633075,0.8274350900565732
8.040000000000001,0.0069296973876895995,0.8272098726461016
8.05,0.006912685331071765,0.8269846793179902
8.06,0.006895715037991216,0.8267595101679623
8.07,0.006878786405912378,0.8265343652914603
8.08,0.006861899332551847,0.8263092447836465
8.09,0.006845053715877811,0.8260841487394036
8.1,0.006828249454109462,0.8258590772533358
8.11,0.0068114864457164016,0.8256340304197688
8.120000000000001,0.006794764589418062,0.825409008332751
8.13,0.006778083784183132,0.825184011086054
8.14,0.006761443929228962,0.8249590387731731
8.15,0.006744844924020996,0.824734091487328
8.16,0.006728286668272193,0.8245091693214639
8.17,0.006711769061942455,0.8242842723682514
8.18,0.006695292005238055,0.8240594007200877
8.19,0.006678855398611067,0.8238345544690969
8.2,0.006662459142758799,0.8236097337071311
8.21,0.0066461031386232244,0.8233849385257707
8.22,0.006629787287390431,0.8231601690163247
8.23,0.006613511490490042,0.8229354252698323
8.24,0.00659727564959467,0.8227107073770625
8.25,0.006581079666619354,0.8224860154285155
8.26,0.006564923443721009,0.8222613495144229
8.27,0.006548806883297867,0.8220367097247483
8.28,0.006532729887988932,0.8218120961491883
8.290000000000001,0.006516692360673426,0.8215875088771727
8.3,0.0065006942044702545,0.8213629479978655
8.31,0.006484735322737444,0.821138413600165
8.32,0.006468815619071609,0.8209139057727054
8.33,0.006452934997307414,0.8206894246038559
8.34,0.006437093361517031,0.8204649701817227
8.35,0.006421290616009604,0.8202405425941489
8.36,0.006405526665330717,0.8200161419287154
8.370000000000001,0.006389801414261854,0.8197917682727411
8.38,0.006374114767819885,0.8195674217132841
8.39,0.006358466631256522,0.8193431023371418
8.4,0.006342856910057798,0.8191188102308516
8.41,0.006327285509943548,0.8188945454806917
8.42,0.0063117523368668785,0.8186703081726816
8.43,0.006296257297013659,0.8184460983925823
8.44,0.006280800296801993,0.8182219162258976
8.45,0.006265381242881712,0.8179977617578741
8.46,0.00625000004213385,0.817773635073502
8.47,0.006234656601670153,0.8175495362575158
8.48,0.0062193508288325445,0.8173254653943947
8.49,0.006204082631192635,0.8171014225683629
8.5,0.006188851916551213,0.8168774078633912
8.51,0.0061736585929377365,0.8166534213631961
8.52,0.006158502568609842,0.8164294631512414
8.53,0.0061433837520528355,0.8162055333107389
8.540000000000001,0.006128302051979199,0.8159816319246477
8.55,0.006113257377328106,0.8157577590756765
8.56,0.006098249637139216,0.8155339148464252
8.57,0.00608327873997488,0.8153100993200423
8.58,0.006068344595241495,0.8150863125787235
8.59,0.00605344711270728,0.8148625547042604
8.6,0.00603858620236238,0.8146388257781981
8.61,0.006023761774418339,0.8144151258818371
8.620000000000001,0.006008973739307582,0.8141914550962324
8.63,0.0059942220076829025,0.8139678135021954
8.64,0.005979506490416931,0.8137442011802939
8.65,0.005964827098601631,0.8135206182108525
8.66,0.00595018374354778,0.8132970646739539
8.67,0.005935576336784463,0.8130735406494384
8.68,0.0059210047900585564,0.8128500462169055
8.69,0.005906469015334223,0.8126265814557139
8.700000000000001,0.005891968924792401,0.8124031464449821
8.71,0.005877504430830313,0.8121797412635895
8.72,0.005863075446060945,0.8119563659901762
8.73,0.005848681883312553,0.8117330207031441
8.74,0.005834323655628168,0.8115097054806573
8.75,0.0058200006762650905,0.8112864204006424
8.76,0.0058057128586944,0.8110631655407898
8.77,0.005791460116600458,0.8108399409785534
8.78,0.005777242363880417,0.8106167467911517
8.790000000000001,0.005763059514643729,0.8103935830555682
8.8,0.0057489114832116614,0.8101704498485518
8.81,0.0057347981841168,0.8099473472466179
8.82,0.005720719532102571,0.809724275326048
8.83,0.005706675442122758,0.8095012341628911
8.84,0.0056926658293410155,0.809278223832964
8.85,0.005678690609130392,0.8090552444118517
8.86,0.0056647496970728545,0.808832295974908
8.870000000000001,0.005650843008958802,0.8086093785972561
8.88,0.005636970460786607,0.8083864923537892
8.89,0.005623131968762126,0.8081636373191706
8.9,0.005609327449298238,0.8079408135678351
8.91,0.0055955568190143735,0.8077180211739884
8.92,0.005581819994736044,0.8074952602116088
8.93,0.0055681168934943815,0.8072725307544467
8.94,0.005554447432525668,0.8070498328760259
8.950000000000001,0.005540811529270875,0.8068271666496437
8.96,0.005527209101375214,0.8066045321483715
8.97,0.005513640066687657,0.8063819294450554
8.98,0.005500104343260497,0.8061593586123166
8.99,0.005486601849348883,0.8059368197225519
9.0,0.005473132503410372,0.8057143128479346
9.01,0.005459696224104475,0.8054918380604145
9.02,0.005446292930292208,0.8052693954317185
9.03,0.005432922541035641,0.8050469850333514
9.040000000000001,0.005419584975597456,0.8048246069365961
9.05,0.005406280153440501,0.8046022612125143
9.06,0.005393007994227345,0.8043799479319471
9.07,0.0053797684178198395,0.804157667165515
9.08,0.005366561344278675,0.8039354189836188
9.09,0.0053533866938629505,0.8037132034564403
9.1,0.00534024438702973,0.8034910206539421
9.11,0.005327134344433618,0.8032688706458688
9.120000000000001,0.005314056486926314,0.8030467535017471
9.13,0.005301010735556198,0.8028246692908865
9.14,0.005287997011567886,0.8026026180823793
9.15,0.0052750152364018175,0.8023805999451018
9.16,0.005262065331693816,0.8021586149477145
9.17,0.00524914721927468,0.801936663158662
9.18,0.00523626082116975,0.8017147446461744
9.19,0.005223406059598494,0.8014928594782675
9.200000000000001,0.005210582856974089,0.8012710077227426
9.21,0.005197791135491389,0.8010491894476554
9.22,0.005185030817032228,0.8008274047214222
9.23,0.005172301824474046,0.8006056536113355
9.24,0.005159604080911311,0.8003839361844473
9.25,0.0051469375096273055,0.800162252507601
9.26,0.005134302034093664,0.799940602647432
9.27,0.005121697577969927,0.7997189866703689
9.28,0.005109124065103083,0.7994974046426326
9.290000000000001,0.005096581419527113,0.7992758566302383
9.3,0.005084069565462552,0.799054342698995
9.31,0.005071588427316025,0.7988328629145064
9.32,0.005059137929679805,0.7986114173421716
9.33,0.00504671799733137,0.7983900060471849
9.34,0.005034328555232955,0.7981686290945372
9.35,0.005021969528531106,0.797947286549016
9.36,0.005009640842556242,0.7977259784752058
9.370000000000001,0.004997342422822209,0.7975047049374887
9.38,0.004985074195025849,0.7972834660000453
9.39,0.004972836085046552,0.7970622617268547
9.4,0.004960628018945825,0.7968410921816952
9.41,0.0049484499229668555,0.7966199574281445
9.42,0.004936301723534079,0.7963988575295807
9.43,0.004924183347252742,0.7961777925491825
9.44,0.004912094720908477,0.7959567625499298
9.450000000000001,0.004900035771466867,0.7957357675946037
9.46,0.004888006426073024,0.795514807745788
9.47,0.004876006612051158,0.7952938830658686
9.48,0.004864036256904147,0.7950729936170345
9.49,0.004852095288313121,0.7948521394612784
9.5,0.004840183634137036,0.7946313206603971
9.51,0.004828301222412252,0.7944105372759914
9.52,0.004816447981352115,0.7941897893694677
9.53,0.004804623839346536,0.7939690770020374
9.540000000000001,0.004792828724961573,0.7937484002347179
9.55,0.004781062566939025,0.7935277591283331
9.56,0.004769325294196005,0.7933071537435136
9.57,0.004757616835824532,0.7930865841406973
9.58,0.004745937121091121,0.79286605038013
9.59,0.004734286079436373,0.7926455525218657
9.6,0.004722663640474565,0.792425090625767
9.61,0.004711069733993242,0.792204664751506
9.620000000000001,0.004699504289952811,0.7919842749585638
9.63,0.0046879672384861435,0.7917639213062323
9.64,0.004676458509898161,0.7915436038536134
9.65,0.004664978034665439,0.7913233226596204
9.66,0.004653525743435811,0.7911030777829774
9.67,0.00464210156702796,0.7908828692822213
9.68,0.0046307054364310325,0.7906626972157006
9.69,0.00461933728280423,0.7904425616415769
9.700000000000001,0.004607997037476424,0.790222462617825
9.71,0.004596684631945762,0.7900024002022334
9.72,0.004585399997879269,0.7897823744524048
9.73,0.004574143067112462,0.7895623854257563
9.74,0.004562913771648961,0.78934243317952
9.75,0.004551712043660101,0.7891225177707436
9.76,0.004540537815484543,0.7889026392562908
9.77,0.004529391019627893,0.7886827976928411
9.78,0.0045182715887623175,0.7884629931368913
9.790000000000001,0.004507179455726158,0.788243225644755
9.8,0.004496114553523559,0.7880234952725638
9.81,0.0044850768153240775,0.787803802076267
9.82,0.004474066174462313,0.7875841461116324
9.83,0.004463082564437528,0.7873645274342471
9.84,0.004452125918913273,0.7871449460995169
9.85,0.004441196171714763,0.7869254021626704
9.86,0.00443029325656022,0.7867058956790631
9.870000000000001,0.004419417107394761,0.7864864267037992
9.88,0.00440856765850476,0.7862669952916008
9.89,0.004397744844338043,0.7860476014970128
9.9,0.004386948599503511,0.7858282453744032
9.91,0.004376178858770751,0.7856089269779633
9.92,0.004365435557069661,0.7853896463617077
9.93,0.0043547186294900665,0.7851704035794762
9.94,0.004344028011281342,0.7849511986849326
9.950000000000001,0.004333363637852033,0.784732031731566
9.96,0.004322725444769489,0.7845129027726911
9.97,0.004312113367759473,0.7842938118614484
9.98,0.0043015273427058,0.784074759050805
9.99,0.00429096730564996,0.7838557443935548
