t,C,D,R,Ri
6.67,0.00022320609175262654,9.635381394757403,1974.0042233694057,199.60779213228685
6.68,0.0002232231891541698,9.645384206645998,1973.966237685677,199.60668778491092
6.69,0.0002232402696072695,9.65537654117306,1973.9282548608148,199.60558209083385
6.7,0.0002232573331286778,9.66535840894621,1973.8902748944097,199.6044750508717
6.71,0.00022327437973513052,9.675329820562437,1973.8522977860523,199.60336666584024
6.72,0.000223291409443347,9.68529078660812,1973.8143235353334,199.60225693655465
6.73,0.00022330842227003027,9.695241317659024,1973.7763521418442,199.60114586382977
6.74,0.000223325418231867,9.705181424280324,1973.738383605176,199.60003344848
6.75,0.00022334239734552746,9.715111117026618,1973.7004179249204,199.59891969131928
6.76,0.0002233593596276657,9.725030406441931,1973.6624551006691,199.59780459316121
6.7700000000000005,0.00022337630509491942,9.734939303059734,1973.6244951320145,199.59668815481885
6.78,0.00022339323376391006,9.744837817402955,1973.5865380185485,199.59557037710493
6.79,0.00022341014565124275,9.754725959983988,1973.5485837598637,199.5944512608317
6.8,0.00022342704077350645,9.764603741304711,1973.510632355553,199.593330806811
6.8100000000000005,0.00022344391914727384,9.774471171856492,1973.4726838052095,199.59220901585425
6.82,0.00022346078078910143,9.784328262120207,1973.4347381084262,199.59108588877243
6.83,0.0002234776257155295,9.794175022566247,1973.3967952647965,199.58996142637614
6.84,0.0002234944539430822,9.804011463654536,1973.3588552739145,199.58883562947545
6.8500000000000005,0.00022351126548826751,9.81383759583454,1973.3209181353736,199.58770849888018
6.86,0.0002235280603675773,9.823653429545274,1973.2829838487685,199.58658003539955
6.87,0.0002235448385974873,9.83345897521533,1973.2450524136934,199.58545023984243
6.88,0.00022356160019445712,9.843254243262868,1973.2071238297428,199.5843191130173
6.890000000000001,0.00022357834517493038,9.853039244095648,1973.169198096512,199.5831866557322
6.9,0.00022359507355533456,9.86281398811103,1973.1312752135955,199.58205286879468
6.91,0.00022361178535109646,9.872578485017383,1973.0933551806036,199.5809177530042
6.92,0.00022362848057812316,9.882332744854736,1973.0554379971388,199.57978130916374
6.93,0.00022364515925409436,9.892076778885434,1973.017523662778,199.57864353808978
6.94,0.00022366182139536738,9.901810597461152,1972.9796121771174,199.57750444058823
6.95,0.00022367846701828344,9.911534210923147,1972.9417035397532,199.57636401746447
6.96,0.00022369509613916777,9.921247629602274,1972.903797750282,199.57522226952355
6.97,0.00022371170877432943,9.930950863818994,1972.8658948083007,199.5740791975701
6.98,0.0002237283049400616,9.940643923883393,1972.8279947134063,199.57293480240824
6.99,0.00022374488465264127,9.950326820095173,1972.7900974651964,199.57178908484173
7.0,0.0002237614479283296,9.959999562743693,1972.752203063268,199.57064204567394
7.01,0.00022377799478337165,9.969662162107957,1972.7143115072195,199.56949368570776
7.0200000000000005,0.00022379452523399657,9.979314628456638,1972.6764227966482,199.56834400574567
7.03,0.0002238110392964176,9.988956972048085,1972.638536931153,199.56719300658978
7.04,0.00022382753698683196,9.998589203130331,1972.6006539103323,199.56604068904167
7.05,0.00022384401832142102,10.008211331941117,1972.5627737337843,199.56488705390262
7.0600000000000005,0.00022386048331635028,10.01782336870789,1972.5248964011084,199.56373210197341
7.07,0.0002238769319877693,10.027425323647822,1972.4870219119036,199.56257583405448
7.08,0.00022389336435181182,10.03701720696782,1972.4491502657693,199.56141825094574
7.09,0.00022390978042459572,10.046599028864536,1972.411281462305,199.56025935344678
7.1000000000000005,0.00022392618022222313,10.056170799524383,1972.373415501111,199.5590991423567
7.11,0.00022394256376078025,10.065732529123538,1972.3355523817868,199.55793761847423
7.12,0.00022395893105633762,10.075284227827968,1972.297692103933,199.55677478259764
7.13,0.0002239752821249499,10.084825905793426,1972.2598346671505,199.55561063552486
7.140000000000001,0.00022399161698265606,10.094357573165473,1972.2219800710395,199.5544451780533
7.15,0.00022400793564547936,10.103879240079483,1972.1841283152014,199.55327841098
7.16,0.00022402423812942725,10.113390916660657,1972.146279399237,199.55211033510162
7.17,0.00022404052445049156,10.122892613024044,1972.1084333227484,199.55094095121433
7.18,0.0002240567946246484,10.132384339274534,1972.0705900853368,199.54977026011392
7.19,0.00022407304866785822,10.141866105506883,1972.0327496866043,199.54859826259576
7.2,0.00022408928659606582,10.151337921805723,1971.994912126153,199.54742495945482
7.21,0.0002241055084252004,10.16079979824557,1971.9570774035853,199.5462503514856
7.22,0.0002241217141711755,10.170251744890837,1971.9192455185039,199.54507443948228
7.23,0.00022413790384988907,10.179693771795847,1971.8814164705116,199.54389722423852
7.24,0.00022415407747722354,10.189125889004844,1971.8435902592114,199.54271870654762
7.25,0.0002241702350690457,10.198548106552003,1971.8057668842064,199.54153888720245
7.26,0.00022418637664120685,10.207960434461443,1971.7679463451007,199.54035776699547
7.2700000000000005,0.00022420250220954273,10.21736288274724,1971.7301286414972,199.53917534671874
7.28,0.00022421861178987358,10.226755461413434,1971.6923137730007,199.53799162716385
7.29,0.0002242347053980042,10.236138180454049,1971.654501739215,199.53680660912207
7.3,0.0002242507830497238,10.245511049853091,1971.6166925397445,199.53562029338414
7.3100000000000005,0.00022426684476080627,10.254874079584576,1971.578886174194,199.53443268074048
7.32,0.00022428289054701,10.264227279612529,1971.5410826421682,199.53324377198106
7.33,0.00022429892042407786,10.273570659891,1971.5032819432722,199.53205356789545
7.34,0.00022431493440773753,10.282904230364078,1971.4654840771116,199.53086206927273
7.3500000000000005,0.0002243309325137011,10.292228000965903,1971.4276890432916,199.52966927690173
7.36,0.0002243469147576654,10.301541981620666,1971.3898968414182,199.52847519157066
7.37,0.0002243628811553119,10.310846182242635,1971.3521074710973,199.52727981406753
7.38,0.0002243788317223067,10.320140612736163,1971.314320931935,199.52608314517977
7.390000000000001,0.0002243947664743006,10.329425282995697,1971.276537223538,199.52488518569447
7.4,0.0002244106854269291,10.338700202905784,1971.238756345513,199.5236859363983
7.41,0.00022442658859581245,10.347965382341098,1971.2009782974662,199.52248539807752
7.42,0.00022444247599655558,10.357220831166437,1971.1632030790056,199.52128357151798
7.43,0.0002244583476447482,10.366466559236741,1971.1254306897383,199.52008045750512
7.44,0.0002244742035559648,10.375702576397106,1971.0876611292715,199.51887605682396
7.45,0.0002244900437457646,10.384928892482788,1971.0498943972132,199.51767037025908
7.46,0.00022450586822969173,10.394145517319222,1971.0121304931715,199.5164633985947
7.47,0.00022452167702327508,10.403352460722028,1970.9743694167544,199.51525514261468
7.48,0.00022453747014202833,10.412549732497029,1970.9366111675706,199.5140456031023
7.49,0.00022455324760145014,10.421737342440254,1970.8988557452285,199.51283478084056
7.5,0.00022456900941460368,10.430915298690046,1970.8611031493724,199.51162267659305
7.51,0.00022458475559918582,10.44008361254022,1970.8233533795787,199.51040929115936
7.5200000000000005,0.00022460048617066138,10.449242293765428,1970.785606435457,199.5091946253214
7.53,0.0002246162011444623,10.45839135211834,1970.7478623166166,199.50797867986043
7.54,0.0002246319005360052,10.467530797341828,1970.7101210226674,199.5067614555573
7.55,0.00022464758436069166,10.476660639168953,1970.6723825532197,199.50554295319247
7.5600000000000005,0.00022466325263390807,10.485780887322989,1970.6346469078833,199.50432317354603
7.57,0.00022467890537102562,10.494891551517425,1970.5969140862694,199.50310211739762
7.58,0.00022469454258740052,10.503992641455984,1970.5591840879881,199.50187978552648
7.59,0.0002247101642983738,10.513084166832629,1970.5214569126508,199.5006561787114
7.6000000000000005,0.00022472577051927143,10.522166137331572,1970.4837325598685,199.49943129773087
7.61,0.00022474136126540435,10.53123856262729,1970.4460110292528,199.49820514336287
7.62,0.0002247569365520684,10.540301452384538,1970.408292320415,199.49697771638498
7.63,0.00022477249639454443,10.549354816258349,1970.3705764329673,199.49574901757444
7.640000000000001,0.0002247880408080983,10.558398663894057,1970.3328633665212,199.49451904770802
7.65,0.00022480356980798078,10.567433004927295,1970.2951531206895,199.4932878075621
7.66,0.00022481908340942776,10.576457848984024,1970.2574456950847,199.49205529791266
7.67,0.00022483458162766016,10.585473205680527,1970.2197410893193,199.49082151953527
7.68,0.00022485006447788388,10.594479084623426,1970.1820393030061,199.48958647320512
7.69,0.00022486553197528997,10.603475495409697,1970.1443403357587,199.48835015969692
7.7,0.0002248809841350545,10.612462447626672,1970.10664418719,199.48711257978508
7.71,0.00022489642097233873,10.62143995085206,1970.068950856914,199.48587373424348
7.72,0.0002249118425022889,10.630408014653952,1970.0312603445443,199.4846336238457
7.73,0.00022492724874003655,10.639366648590832,1969.993572649695,199.48339224936487
7.74,0.00022494263970069823,10.648315862211588,1969.95588777198,199.48214961157373
7.75,0.00022495801539937577,10.657255665055525,1969.9182057110143,199.48090571124456
7.76,0.00022497337585115614,10.666186066652374,1969.880526466412,199.47966054914934
7.7700000000000005,0.00022498872107111145,10.675107076522307,1969.8428500377886,199.47841412605953
7.78,0.00022500405107429914,10.684018704175939,1969.8051764247587,199.4771664427463
7.79,0.00022501936587576184,10.69292095911435,1969.767505626938,199.4759174999803
7.8,0.00022503466549052736,10.701813850829085,1969.7298376439417,199.47466729853187
7.8100000000000005,0.0002250499499336089,10.710697388802176,1969.6921724753859,199.47341583917088
7.82,0.00022506521922000487,10.719571582506143,1969.654510120886,199.47216312266687
7.83,0.00022508047336469898,10.72843644140401,1969.616850580059,199.4709091497889
7.84,0.0002250957123826603,10.737291974949319,1969.5791938525206,199.46965392130568
7.8500000000000005,0.00022511093628884313,10.74613819258613,1969.5415399378876,199.46839743798546
7.86,0.0002251261450981873,10.754975103749045,1969.503888835777,199.4671397005962
7.87,0.00022514133882561778,10.763802717863207,1969.4662405458057,199.4658807099053
7.88,0.00022515651748604516,10.772621044344326,1969.428595067591,199.4646204666799
7.890000000000001,0.00022517168109436524,10.781430092598672,1969.3909524007504,199.46335897168666
7.9,0.0002251868296654593,10.7902298720231,1969.3533125449014,199.46209622569185
7.91,0.00022520196321419408,10.799020392005048,1969.3156754996621,199.46083222946135
7.92,0.00022521708175542176,10.807801661922566,1969.2780412646505,199.45956698376065
7.930000000000001,0.00022523218530397994,10.816573691144312,1969.2404098394848,199.45830048935483
7.94,0.00022524727387469176,10.825336489029562,1969.2027812237839,199.45703274700855
7.95,0.0002252623474823658,10.834090064928233,1969.165155417166,199.4557637574861
7.96,0.00022527740614179618,10.842834428180886,1969.1275324192504,199.4544935215513
7.97,0.00022529244986776257,10.851569588118736,1969.0899122296564,199.45322203996773
7.98,0.0002253074786750302,10.860295554063667,1969.0522948480032,199.45194931349837
7.99,0.00022532249257834977,10.86901233532824,1969.0146802739102,199.45067534290592
8.0,0.00022533749159245765,10.877719941215704,1968.9770685069973,199.44940012895268
8.01,0.00022535247573207578,10.886418381020007,1968.9394595468848,199.4481236724005
8.02,0.00022536744501191173,10.895107664025813,1968.9018533931926,199.4468459740109
8.03,0.00022538239944665863,10.903787799508505,1968.8642500455412,199.4455670345449
8.040000000000001,0.00022539733905099535,10.912458796734194,1968.8266495035512,199.44428685476322
8.05,0.00022541226383958638,10.921120664959739,1968.7890517668436,199.44300543542616
8.06,0.00022542717382708185,10.929773413432752,1968.7514568350393,199.44172277729356
8.07,0.00022544206902811763,10.938417051391612,1968.7138647077597,199.44043888112492
8.08,0.00022545694945603643,10.947051587196528,1968.6762753846444,199.43915374766945
8.09,0.0002254718151256077,10.9556770301776,1968.6386888653133,199.4378673776871
8.1,0.00022548666605237358,10.964293390190464,1968.6011051493742,199.43657977194349
8.11,0.00022550150225090693,10.972900676432639,1968.5635242364497,199.4352909311965
8.120000000000001,0.0002255163237357663,10.981498898092385,1968.5259461261614,199.43400085620357
8.13,0.0002255311305214959,10.990088064348713,1968.4883708181328,199.43270954772177
8.14,0.00022554592262262563,10.998668184371402,1968.450798311986,199.43141700650776
8.15,0.00022556070005367112,11.007239267321001,1968.4132286073445,199.4301232333178
8.16,0.00022557546282913368,11.015801322348846,1968.3756617038314,199.42882822890778
8.17,0.00022559021096350043,11.024354358597064,1968.3380976010699,199.42753199403313
8.18,0.00022560494447124418,11.032898385198584,1968.300536298684,199.42623452944898
8.19,0.00022561966336682356,11.041433411277154,1968.2629777962973,199.42493583590996
8.2,0.00022563436766468293,11.049959445947344,1968.225422093534,199.4236359141704
8.21,0.00022564905737925252,11.058476498314564,1968.1878691900183,199.42233476498419
8.22,0.00022566373252494833,11.066984577475058,1968.1503190853748,199.4210323891048
8.23,0.0002256783931161722,11.075483692515938,1968.112771779228,199.41972878728532
8.24,0.00022569303916731182,11.083973852515173,1968.075227271203,199.4184239602785
8.25,0.00022570767069274078,11.092455066541614,1968.0376855609247,199.4171179088366
8.26,0.0002257222877068185,11.100927343654993,1968.0001466480187,199.41581063371157
8.27,0.00022573689022389033,11.109390692905945,1967.9626105321101,199.41450213565494
8.28,0.0002257514782582875,11.117845123336005,1967.9250772128248,199.41319241541783
8.290000000000001,0.00022576605182432716,11.126290643977633,1967.887546689789,199.41188147375095
8.3,0.00022578061093631247,11.134727263854208,1967.8500189626284,199.41056931140466
8.31,0.00022579515560853248,11.14315499198005,1967.8124940309697,199.40925592912893
8.32,0.0002258096858552622,11.151573837360429,1967.7749718944392,199.40794132767329
8.33,0.0002258242016907627,11.159983808991573,1967.7374525526636,199.4066255077869
8.34,0.00022583870312928102,11.168384915860678,1967.69993600527,199.40530847021856
8.35,0.0002258531901850502,11.176777166945914,1967.6624222518858,199.40399021571662
8.36,0.0002258676628722893,11.185160571216448,1967.624911292138,199.40267074502907
8.370000000000001,0.00022588212120520348,11.193535137632443,1967.587403125654,199.40135005890352
8.38,0.00022589656519798396,11.20190087514507,1967.5498977520622,199.40002815808714
8.39,0.00022591099486480798,11.21025779269652,1967.51239517099,199.39870504332677
8.4,0.00022592541021983895,11.218605899220018,1967.4748953820656,199.39738071536885
8.41,0.00022593981127722637,11.226945203639824,1967.4373983849177,199.39605517495937
8.42,0.00022595419805110581,11.235275714871253,1967.3999041791749,199.39472842284397
8.43,0.00022596857055559908,11.24359744182068,1967.3624127644657,199.39340045976792
8.44,0.00022598292880481407,11.251910393385552,1967.3249241404192,199.39207128647607
8.45,0.0002259972728128449,11.260214578454393,1967.2874383066646,199.39074090371287
8.46,0.0002260116025937718,11.268510005906826,1967.2499552628315,199.38940931222243
8.47,0.00022602591816166134,11.276796684613569,1967.212475008549,199.3880765127484
8.48,0.00022604021953056614,11.285074623436458,1967.1749975434473,199.3867425060341
8.49,0.0002260545067145252,11.293343831228446,1967.1375228671563,199.38540729282244
8.5,0.0002260687797275637,11.301604316833625,1967.1000509793062,199.38407087385593
8.51,0.00022608303858369307,11.309856089087226,1967.0625818795274,199.3827332498767
8.52,0.00022609728329691108,11.318099156815638,1967.0251155674505,199.3813944216265
8.53,0.00022611151388120176,11.326333528836406,1966.9876520427063,199.38005438984672
8.540000000000001,0.00022612573035053546,11.334559213958258,1966.9501913049257,199.37871315527826
8.55,0.00022613993271886887,11.342776220981097,1966.9127333537401,199.37737071866175
8.56,0.000226154121000145,11.35098455869603,1966.8752781887806,199.37602708073734
8.57,0.00022616829520829326,11.35918423588536,1966.8378258096793,199.3746822422449
8.58,0.0002261824553572294,11.367375261322612,1966.8003762160674,199.37333620392374
8.59,0.00022619660146085553,11.375557643772535,1966.7629294075775,199.37198896651296
8.6,0.00022621073353306027,11.383731391991107,1966.7254853838413,199.37064053075122
8.61,0.00022622485158771852,11.391896514725563,1966.6880441444916,199.36929089737671
8.620000000000001,0.00022623895563869177,11.400053020714388,1966.6506056891606,199.36794006712736
8.63,0.00022625304569982786,11.40820091868733,1966.6131700174815,199.36658804074062
8.64,0.0002262671217849611,11.416340217365418,1966.575737129087,199.36523481895358
8.65,0.0002262811839079123,11.424470925460971,1966.5383070236103,199.36388040250299
8.66,0.0002262952320822164,11.432593051491802,1966.500879700689,199.362524792123
8.67,0.00022630926632011308,11.440706603092945,1966.4634551599788,199.3611679885373
8.68,0.0002263232866370602,11.44881159009469,1966.4260334010896,199.35980999249466
8.69,0.0002263372930468194,11.456908021170984,1966.3886144236553,199.35845080473024
8.700000000000001,0.00022635128556313872,11.464995904987042,1966.35119822731,199.35709042597878
8.71,0.00022636526419975264,11.473075250199352,1966.3137848116885,199.35572885697462
8.72,0.00022637922897038225,11.481146065455698,1966.276374176425,199.35436609845172
8.73,0.000226393179888735,11.489208359395157,1966.2389663211547,199.3530021511437
8.74,0.00022640711696850495,11.497262140648111,1966.2015612455125,199.35163701578375
8.75,0.00022642104022337268,11.505307417836267,1966.1641589491337,199.35027069310468
8.76,0.00022643494966700527,11.513344199572648,1966.126759431654,199.34890318383896
8.77,0.00022644884531305637,11.521372494461623,1966.0893626927084,199.3475344887186
8.78,0.00022646272717516627,11.529392311098903,1966.0519687319334,199.34616460847528
8.790000000000001,0.0002264765952669618,11.537403658071552,1966.0145775489646,199.3447935438403
8.8,0.0002264904496020564,11.545406543958002,1965.9771891434382,199.34342129554454
8.81,0.0002265042901940501,11.55340097732806,1965.9398035149911,199.34204786431854
8.82,0.0002265181170565296,11.56138696674292,1965.9024206632594,199.34067325089242
8.83,0.00022653193020306828,11.569364520755165,1965.8650405878805,199.33929745599593
8.84,0.00022654572964722608,11.577333647908787,1965.8276632884906,199.33792048035843
8.85,0.0002265595154025497,11.585294356739192,1965.7902887647276,199.33654232470894
8.86,0.00022657328748257254,11.593246655773205,1965.7529170162288,199.33516298977605
8.870000000000001,0.00022658704590081466,11.601190553529088,1965.7155480426316,199.33378247628798
8.88,0.00022660079067078287,11.609126058516543,1965.6781818435738,199.33240078497258
8.89,0.00022661452180597067,11.617053179236725,1965.6408184186935,199.33101791655733
8.9,0.0002266282393198584,11.624971924182258,1965.603457767629,199.32963387176926
8.91,0.0002266419432259131,11.632882301837226,1965.5660998900182,199.3282486513351
8.92,0.00022665563353758855,11.640784320677206,1965.5287447855003,199.32686225598115
8.93,0.00022666931026832544,11.648677989169258,1965.4913924537136,199.32547468643335
8.94,0.00022668297343155115,11.656563315771946,1965.4540428942971,199.32408594341732
8.950000000000001,0.00022669662304068,11.66444030893535,1965.4166961068902,199.32269602765814
8.96,0.00022671025910911305,11.672308977101057,1965.3793520911322,199.32130493988066
8.97,0.00022672388165023824,11.680169328702199,1965.3420108466623,199.3199126808093
8.98,0.0002267374906774304,11.688021372163439,1965.3046723731206,199.31851925116808
8.99,0.00022675108620405122,11.69586511590099,1965.267336670147,199.31712465168067
9.0,0.00022676466824344933,11.703700568322626,1965.2300037373814,199.31572888307036
9.01,0.0002267782368089602,11.71152773782769,1965.1926735744644,199.31433194606004
9.02,0.00022679179191390628,11.719346632807106,1965.155346181036,199.31293384137223
9.03,0.00022680533357159695,11.727157261643377,1965.1180215567374,199.31153456972905
9.040000000000001,0.0002268188617953285,11.734959632710614,1965.0806997012094,199.31013413185232
9.05,0.0002268323765983843,11.74275375437453,1965.0433806140927,199.3087325284634
9.06,0.0002268458779940346,11.750539634992457,1965.0060642950289,199.3073297602833
9.07,0.00022685936599553663,11.758317282913351,1964.9687507436595,199.30592582803263
9.08,0.00022687284061613476,11.76608670647781,1964.9314399596258,199.30452073243168
9.09,0.00022688630186906028,11.773847914018074,1964.89413194257,199.30311447420033
9.1,0.00022689974976753156,11.78160091385804,1964.856826692134,199.30170705405806
9.11,0.00022691318432475403,11.789345714313274,1964.81952420796,199.300298472724
9.120000000000001,0.00022692660555392017,11.797082323691013,1964.7822244896904,199.29888873091687
9.13,0.0002269400134682096,11.804810750290176,1964.7449275369677,199.2974778293551
9.14,0.00022695340808078898,11.812531002401387,1964.707633349435,199.29606576875668
9.15,0.00022696678940481213,11.820243088306965,1964.6703419267346,199.29465254983918
9.16,0.00022698015745341993,11.827947016280946,1964.6330532685104,199.2932381733199
9.17,0.00022699351223974052,11.835642794589093,1964.5957673744056,199.29182263991567
9.18,0.0002270068537768891,11.843330431488898,1964.5584842440633,199.290405950343
9.19,0.0002270201820779681,11.851009935229598,1964.5212038771278,199.288988105318
9.200000000000001,0.0002270334971560671,11.858681314052184,1964.4839262732426,199.2875691055564
9.21,0.0002270467990242629,11.866344576189407,1964.4466514320518,199.2861489517736
9.22,0.00022706008769561958,11.87399972986579,1964.4093793532002,199.2847276446846
9.23,0.00022707336318318833,11.881646783297644,1964.3721100363316,199.28330518500402
9.24,0.00022708662550000768,11.88928574469306,1964.334843481091,199.28188157344607
9.25,0.00022709987465775923,11.896916621334388,1964.2975796871428,199.2804568107136
9.26,0.0002271131106701254,11.904539421870279,1964.2603186541223,199.2790308975256
9.27,0.00022712633355064074,11.91215415484891,1964.2230603816668,199.27760383459957
9.28,0.0002271395433122879,11.91976082844225,1964.185804869422,199.27617562264828
9.290000000000001,0.0002271527399680368,11.927359450814054,1964.1485521170337,199.27474626238404
9.3,0.00022716592353084453,11.934950030119847,1964.1113021241472,199.27331575451882
9.31,0.00022717909401365555,11.94253257450696,1964.0740548904091,199.2718840997642
9.32,0.00022719225142940147,11.950107092114516,1964.0368104154654,199.2704512988314
9.33,0.00022720539579100128,11.957673591073457,1963.9995686989625,199.2690173524313
9.34,0.00022721852711136118,11.965232079506544,1963.9623297405471,199.2675822612743
9.35,0.0002272316454033747,11.972782565528368,1963.9250935398659,199.26614602607057
9.36,0.00022724475067992275,11.980325057245356,1963.8878600965659,199.26470864752983
9.370000000000001,0.00022725784295387353,11.987859562755787,1963.8506294102945,199.26327012636145
9.38,0.00022727092223808254,11.995386090149795,1963.8134014806985,199.26183046327435
9.39,0.00022728398854539276,12.00290464750938,1963.776176307426,199.2603896589772
9.4,0.00022729704188863444,12.010415242908422,1963.7389538901245,199.25894771417825
9.41,0.00022731008228062528,12.01791788441268,1963.7017342284419,199.25750462958533
9.42,0.00022732310973417035,12.025412580079811,1963.6645173220263,199.25606040590597
9.43,0.00022733612426206222,12.032899337959371,1963.627303170526,199.25461504384728
9.44,0.00022734912587708077,12.040378166092834,1963.5900917735894,199.25316854411605
9.450000000000001,0.00022736211459199342,12.047849072513593,1963.552883130865,199.25172090741864
9.46,0.00022737509041955497,12.055312065246966,1963.515677242002,199.25027213446108
9.47,0.0002273880533725078,12.062767152310215,1963.4784741066492,199.24882222594903
9.48,0.00022740100346358173,12.070214341712555,1963.4412737244559,199.24737118258776
9.49,0.000227413940705494,12.077653641455152,1963.4040760950713,199.24591900508216
9.5,0.0002274268651109495,12.085085059531142,1963.3668812181452,199.2444656941368
9.51,0.0002274397766926406,12.092508603925637,1963.329689093327,199.24301125045585
9.52,0.00022745267546324716,12.099924282615735,1963.2924997202672,199.2415556747431
9.53,0.00022746556143543663,12.107332103570528,1963.2553130986153,199.24009896770198
9.540000000000001,0.00022747843462186409,12.11473207475111,1963.2181292280218,199.23864113003555
9.55,0.0002274912950351721,12.122124204110591,1963.1809481081375,199.23718216244654
9.56,0.0002275041426879909,12.129508499594097,1963.1437697386127,199.23572206563728
9.57,0.00022751697759293833,12.136884969138793,1963.1065941190984,199.23426084030967
9.58,0.00022752979976261984,12.144253620673878,1963.0694212492456,199.23279848716538
9.59,0.0002275426092096285,12.151614462120603,1963.0322511287054,199.23133500690557
9.6,0.00022755540594654504,12.158967501392278,1962.9950837571291,199.22987040023116
9.61,0.00022756818998593794,12.166312746394276,1962.9579191341688,199.2284046678426
9.620000000000001,0.00022758096134036323,12.173650205024057,1962.9207572594757,199.22693781044
9.63,0.00022759372002236473,12.180979885171153,1962.883598132702,199.2254698287232
9.64,0.00022760646604447394,12.188301794717203,1962.8464417534997,199.2240007233915
9.65,0.00022761919941921007,12.195615941535943,1962.8092881215211,199.22253049514396
9.66,0.0002276319201590801,12.202922333493225,1962.772137236419,199.22105914467926
9.67,0.0002276446282765787,12.210220978447023,1962.7349890978455,199.21958667269567
9.68,0.0002276573237841884,12.217511884247445,1962.6978437054538,199.21811307989114
9.69,0.00022767000669437942,12.224795058736735,1962.6607010588968,199.21663836696322
9.700000000000001,0.00022768267701960983,12.232070509749292,1962.6235611578277,199.2151625346091
9.71,0.00022769533477232546,12.239338245111668,1962.5864240019,199.21368558352563
9.72,0.00022770797996495996,12.246598272642588,1962.549289590767,199.21220751440924
9.73,0.0002277206126099349,12.253850600152955,1962.5121579240827,199.2107283279561
9.74,0.00022773323271965955,12.261095235445854,1962.4750290015008,199.2092480248619
9.75,0.00022774584030653118,12.268332186316568,1962.4379028226754,199.20776660582203
9.76,0.0002277584353829349,12.275561460552588,1962.4007793872609,199.20628407153148
9.77,0.00022777101796124362,12.28278306593361,1962.3636586949117,199.20480042268494
9.78,0.00022778358805381824,12.289997010231565,1962.3265407452825,199.20331565997665
9.790000000000001,0.0002277961456730076,12.297203301210606,1962.289425538028,199.20182978410057
9.8,0.00022780869083114836,12.304401946627133,1962.252313072803,199.20034279575026
9.81,0.00022782122354056528,12.311592954229793,1962.215203349263,199.19885469561885
9.82,0.0002278337438135709,12.318776331759494,1962.178096367063,199.19736548439926
9.83,0.00022784625166196568,12.325952086609314,1962.1409921258662,199.19587516277963
9.84,0.00022785874709715508,12.33312022590428,1962.1038906253407,199.19438373144462
9.85,0.00022787123013266595,12.340280758212185,1962.0667918651245,199.19289119109658
9.86,0.00022788370078075812,12.347433691239848,1962.0296958448735,199.1913975424268
9.870000000000001,0.0002278961590536794,12.35457903268634,1961.992602564244,199.18990278612637
9.88,0.00022790860496366556,12.361716790242973,1961.9555120228924,199.18840692288583
9.89,0.00022792103852294033,12.368846971593326,1961.9184242204756,199.18690995339549
9.9,0.00022793345974371536,12.375969584413248,1961.8813391566503,199.18541187834518
9.91,0.00022794586863819033,12.383084636370864,1961.8442568310736,199.18391269842445
9.92,0.00022795826521855296,12.390192135126583,1961.8071772434023,199.1824124143225
9.93,0.00022797064949697893,12.397292088333113,1961.7701003932941,199.18091102672815
9.94,0.00022798302148563195,12.404384503635464,1961.7330262804066,199.17940853632982
9.950000000000001,0.0002279953811966638,12.411469388670962,1961.6959549043972,199.17790494381558
9.96,0.0002280077286422143,12.418546751069245,1961.658886264924,199.1764002498732
9.97,0.0002280200638344113,12.42561659845229,1961.6218203616447,199.17489445519004
9.98,0.0002280323867853708,12.432678938434407,1961.584757194218,199.17338756045308
9.99,0.00022804469750719683,12.439733778622255,1961.547696762302,199.171879566349
